cod_ibge,municipio,produto,ano,vl_custeio,area_custeio,qtd_operacoes
2110807,São Félix De Balsas,AQUISIÇÃO DE INSUMOS,2014,2562.85,0.0,1
2110807,São Félix De Balsas,ARROZ,2013,30758.64,0.0,5
2110807,São Félix De Balsas,ARROZ,2014,12658.56,0.0,2
2110807,São Félix De Balsas,ARROZ,2015,434487.28,0.0,4
2110807,São Félix De Balsas,ARROZ,2016,210030.0,182.53,2
2110807,São Félix De Balsas,ARROZ,2017,6128.48,8.0,1
2110807,São Félix De Balsas,ARROZ,2020,558690.0,330.0,1
2110807,São Félix De Balsas,ARROZ,2023,1880217.49,799.55,1
2110807,São Félix De Balsas,BOVINOS,2013,35329.91,0.0,2
2110807,São Félix De Balsas,BOVINOS,2014,11345.66,0.0,2
2110807,São Félix De Balsas,BOVINOS,2016,504599.17,0.0,5
2110807,São Félix De Balsas,BOVINOS,2017,764867.36,0.0,5
2110807,São Félix De Balsas,BOVINOS,2018,1779652.3199999998,0.0,8
2110807,São Félix De Balsas,BOVINOS,2019,1462353.62,577.31,6
2110807,São Félix De Balsas,BOVINOS,2020,1311599.26,369.45,6
2110807,São Félix De Balsas,BOVINOS,2021,1158381.18,325.2,9
2110807,São Félix De Balsas,BOVINOS,2022,2949425.55,630.13,7
2110807,São Félix De Balsas,BOVINOS,2023,160466.74,80.2,3
2110807,São Félix De Balsas,BOVINOS,2024,1372366.96,432.27000000000004,7
2110807,São Félix De Balsas,BOVINOS,2025,750976.0,263.24,3
2110807,São Félix De Balsas,BÚFALOS (BUBALINOS),2023,119210.0,44.51,1
2110807,São Félix De Balsas,"MANDIOCA (AIPIM, MACAXEIRA)",2013,92306.56999999999,0.0,5
2110807,São Félix De Balsas,"MANDIOCA (AIPIM, MACAXEIRA)",2014,9201.0,0.0,1
2110807,São Félix De Balsas,"MANDIOCA (AIPIM, MACAXEIRA)",2015,17496.34,10.0,3
2110807,São Félix De Balsas,"MANDIOCA (AIPIM, MACAXEIRA)",2017,4789.71,3.0,1
2110807,São Félix De Balsas,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,19036.01,0.0,2
2110807,São Félix De Balsas,MILHO,2013,302915.61,0.0,7
2110807,São Félix De Balsas,MILHO,2014,19124.55,0.0,2
2110807,São Félix De Balsas,MILHO,2015,1243670.17,370.74,5
2110807,São Félix De Balsas,MILHO,2016,296973.0,153.0,1
2110807,São Félix De Balsas,MILHO,2017,2186641.8499999996,1094.56,6
2110807,São Félix De Balsas,MILHO,2018,4308839.62,2141.99,6
2110807,São Félix De Balsas,MILHO,2019,1698000.0,564.62,1
2110807,São Félix De Balsas,MILHO,2020,2679804.96,824.94,1
2110807,São Félix De Balsas,MILHO,2021,3386322.82,578.61,1
2110807,São Félix De Balsas,MILHO,2023,2059917.2,316.74,2
2110807,São Félix De Balsas,MILHO,2024,3358381.78,670.57,1
2110807,São Félix De Balsas,MILHO,2025,2431405.85,756.66,1
2110807,São Félix De Balsas,OUTRAS APLICAÇÕES DE CUSTEIO AGRÍCOLA,2016,537000.0,734.36,1
2110807,São Félix De Balsas,PASTAGEM,2016,18480.0,0.0,1
2110807,São Félix De Balsas,SOJA,2013,2603434.16,0.0,7
2110807,São Félix De Balsas,SOJA,2014,3746798.62,0.0,5
2110807,São Félix De Balsas,SOJA,2015,7496895.81,4561.8099999999995,9
2110807,São Félix De Balsas,SOJA,2016,3317454.9899999998,1683.38,6
2110807,São Félix De Balsas,SOJA,2017,7366104.16,3807.21,12
2110807,São Félix De Balsas,SOJA,2018,5886490.62,2871.0,6
2110807,São Félix De Balsas,SOJA,2019,3722852.83,1335.03,5
2110807,São Félix De Balsas,SOJA,2020,7819075.45,3218.0,3
2110807,São Félix De Balsas,SOJA,2021,14137123.55,3637.83,3
2110807,São Félix De Balsas,SOJA,2022,36095490.05,6501.58,12
2110807,São Félix De Balsas,SOJA,2023,35828491.1,6711.28,11
2110807,São Félix De Balsas,SOJA,2024,12297835.41,2966.42,4
2110807,São Félix De Balsas,SOJA,2025,18256039.56,4354.26,4
2110807,São Félix De Balsas,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2016,1024.0,0.0,1
2110856,São Francisco Do Brejão,AGROARTESANATO,2020,5000.0,0.0,1
2110856,São Francisco Do Brejão,AGROARTESANATO,2021,11000.0,0.0,2
2110856,São Francisco Do Brejão,AGROARTESANATO,2023,24000.0,0.0,2
2110856,São Francisco Do Brejão,AQUISIÇÃO DE INSUMOS,2013,225000.0,0.0,1
2110856,São Francisco Do Brejão,BOVINOS,2013,748818.63,0.0,6
2110856,São Francisco Do Brejão,BOVINOS,2014,905905.09,0.0,8
2110856,São Francisco Do Brejão,BOVINOS,2015,2183434.38,0.0,8
2110856,São Francisco Do Brejão,BOVINOS,2016,273043.19,0.0,4
2110856,São Francisco Do Brejão,BOVINOS,2017,2534990.65,0.0,9
2110856,São Francisco Do Brejão,BOVINOS,2018,6150122.850000001,0.0,13
2110856,São Francisco Do Brejão,BOVINOS,2019,2823012.7,1747.02,8
2110856,São Francisco Do Brejão,BOVINOS,2020,7796789.109999999,3156.01,21
2110856,São Francisco Do Brejão,BOVINOS,2021,7205940.39,1997.6599999999999,20
2110856,São Francisco Do Brejão,BOVINOS,2022,11308457.98,3000.1000000000004,27
2110856,São Francisco Do Brejão,BOVINOS,2023,3742645.5,778.6999999999999,12
2110856,São Francisco Do Brejão,BOVINOS,2024,9592615.05,1837.04,25
2110856,São Francisco Do Brejão,BOVINOS,2025,7641298.42,1556.44,22
2110856,São Francisco Do Brejão,CAPITAL DE GIRO,2020,4320.0,0.0,1
2110856,São Francisco Do Brejão,PASTAGEM,2019,66900.0,300.0,1
2110856,São Francisco Do Brejão,SOJA,2016,511088.64,230.6,1
2110856,São Francisco Do Brejão,SOJA,2017,511088.64,230.6,1
2110856,São Francisco Do Brejão,SOJA,2018,511088.64,230.6,1
2110856,São Francisco Do Brejão,SUÍNOS,2025,44800.0,0.07,2
2110856,São Francisco Do Brejão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2015,1301.05,0.0,1
2110856,São Francisco Do Brejão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,8280.0,0.0,1
2110856,São Francisco Do Brejão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,138163.8,138.85,2
2110856,São Francisco Do Brejão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,8280.0,148.85,1
2110906,São Francisco Do Maranhão,AGROARTESANATO,2018,5000.0,0.0,1
2110906,São Francisco Do Maranhão,AGROARTESANATO,2019,76697.0,0.0,11
2110906,São Francisco Do Maranhão,AGROARTESANATO,2020,71699.9,0.0,11
2110906,São Francisco Do Maranhão,AGROARTESANATO,2021,80936.95,0.0,12
2110906,São Francisco Do Maranhão,AGROARTESANATO,2022,84628.5,0.0,11
2110906,São Francisco Do Maranhão,AGROARTESANATO,2023,113098.0,0.0,7
2110906,São Francisco Do Maranhão,AGROARTESANATO,2024,84802.0,0.0,8
2110906,São Francisco Do Maranhão,AGROARTESANATO,2025,181200.0,0.0,6
2110906,São Francisco Do Maranhão,ARROZ,2013,87341.14,0.0,4
2110906,São Francisco Do Maranhão,ARROZ,2014,738900.02,0.0,8
2110906,São Francisco Do Maranhão,ARROZ,2015,468043.79000000004,146.54,9
2110906,São Francisco Do Maranhão,ARROZ,2016,97792.06,89.52,6
2110906,São Francisco Do Maranhão,ARROZ,2017,23200.79,21.66,3
2110906,São Francisco Do Maranhão,ARROZ,2018,25306.09,23.71,1
2110906,São Francisco Do Maranhão,ARROZ,2019,3908.06,3.6,1
2110906,São Francisco Do Maranhão,ARROZ,2024,517868.13,199.52,1
2110906,São Francisco Do Maranhão,AVICULTURA,2015,817.3,0.0,1
2110906,São Francisco Do Maranhão,BOVINOS,2014,766557.61,0.0,19
2110906,São Francisco Do Maranhão,BOVINOS,2015,1562674.5,0.0,23
2110906,São Francisco Do Maranhão,BOVINOS,2016,244483.63,0.0,11
2110906,São Francisco Do Maranhão,BOVINOS,2017,422764.66,0.0,25
2110906,São Francisco Do Maranhão,BOVINOS,2018,510769.86,0.0,26
2110906,São Francisco Do Maranhão,BOVINOS,2019,681475.6799999999,555.08,21
2110906,São Francisco Do Maranhão,BOVINOS,2020,671360.94,735.52,27
2110906,São Francisco Do Maranhão,BOVINOS,2021,1367127.64,1063.3600000000001,29
2110906,São Francisco Do Maranhão,BOVINOS,2022,1105459.25,274.81,27
2110906,São Francisco Do Maranhão,BOVINOS,2023,2754839.35,901.98,30
2110906,São Francisco Do Maranhão,BOVINOS,2024,4166384.1,627.92,36
2110906,São Francisco Do Maranhão,BOVINOS,2025,3260762.05,412.33,31
2110906,São Francisco Do Maranhão,BÚFALOS (BUBALINOS),2022,32500.0,12.71,2
2110906,São Francisco Do Maranhão,BÚFALOS (BUBALINOS),2024,83980.0,5.51,1
2110906,São Francisco Do Maranhão,CANA-DE-AÇUCAR,2021,41000.0,10.19,1
2110906,São Francisco Do Maranhão,CAPITAL DE GIRO,2019,9960.0,0.0,1
2110906,São Francisco Do Maranhão,CAPRINOS,2013,27839.440000000002,0.0,4
2110906,São Francisco Do Maranhão,CAPRINOS,2014,14814.0,0.0,4
2110906,São Francisco Do Maranhão,CAPRINOS,2015,84382.70999999999,0.0,12
2110906,São Francisco Do Maranhão,CAPRINOS,2016,10453.5,0.0,5
2110906,São Francisco Do Maranhão,CAPRINOS,2017,21199.68,0.0,8
2110906,São Francisco Do Maranhão,CAPRINOS,2018,12412.92,0.0,6
2110906,São Francisco Do Maranhão,CAPRINOS,2020,5579.8,0.0,2
2110906,São Francisco Do Maranhão,CAPRINOS,2021,2391.49,44.0,1
2110906,São Francisco Do Maranhão,CARNAÚBA,2014,251612.09,0.0,1
2110906,São Francisco Do Maranhão,CARNAÚBA,2015,255553.17,0.0,1
2110906,São Francisco Do Maranhão,CARNAÚBA,2017,411387.76,245.33999999999997,2
2110906,São Francisco Do Maranhão,CARNAÚBA,2018,705994.6599999999,470.5,2
2110906,São Francisco Do Maranhão,CARNAÚBA,2019,538094.2,340.0,1
2110906,São Francisco Do Maranhão,CARNAÚBA,2020,538694.73,329.0,1
2110906,São Francisco Do Maranhão,CARNAÚBA,2024,90278.79,45.73,1
2110906,São Francisco Do Maranhão,CARNAÚBA,2025,82986.46,40.8,1
2110906,São Francisco Do Maranhão,EQUINOS,2021,300.0,0.0,1
2110906,São Francisco Do Maranhão,FEIJÃO,2013,142631.97,0.0,6
2110906,São Francisco Do Maranhão,FEIJÃO,2014,6912.97,0.0,2
2110906,São Francisco Do Maranhão,FEIJÃO,2015,13883.19,13.5,4
2110906,São Francisco Do Maranhão,LÃ,2013,2426.3,0.0,1
2110906,São Francisco Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2016,16024.95,9.09,1
2110906,São Francisco Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2017,91457.28,48.69,6
2110906,São Francisco Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2018,44431.39,22.23,5
2110906,São Francisco Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2019,24526.32,11.8,3
2110906,São Francisco Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2020,119369.43000000001,54.0,7
2110906,São Francisco Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2021,122948.48999999999,54.6,2
2110906,São Francisco Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2024,54680.87,8.22,1
2110906,São Francisco Do Maranhão,MILHO,2013,345727.26,0.0,11
2110906,São Francisco Do Maranhão,MILHO,2015,9737.88,0.0,1
2110906,São Francisco Do Maranhão,MILHO,2017,6294.0599999999995,8.7,2
2110906,São Francisco Do Maranhão,MILHO,2018,2076.31,2.87,1
2110906,São Francisco Do Maranhão,MILHO,2019,29943.67,39.6,3
2110906,São Francisco Do Maranhão,MILHO,2021,4204.23,5.0,1
2110906,São Francisco Do Maranhão,MILHO,2022,1748700.0,317.76,2
2110906,São Francisco Do Maranhão,MILHO,2024,441045.9,123.17,1
2110906,São Francisco Do Maranhão,MILHO,2025,1813610.0,500.0,2
2110906,São Francisco Do Maranhão,OVINOS,2014,5051.65,0.0,2
2110906,São Francisco Do Maranhão,OVINOS,2015,1375.5,0.0,1
2110906,São Francisco Do Maranhão,OVINOS,2017,6492.05,0.0,5
2110906,São Francisco Do Maranhão,OVINOS,2018,20710.31,0.0,7
2110906,São Francisco Do Maranhão,OVINOS,2019,705.14,0.0,1
2110906,São Francisco Do Maranhão,OVINOS,2020,1873.76,0.0,2
2110906,São Francisco Do Maranhão,PASTAGEM,2020,780.0,4.78,1
2110906,São Francisco Do Maranhão,PASTAGEM,2021,780.0,4.75,1
2110906,São Francisco Do Maranhão,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2018,300.0,0.0,1
2110906,São Francisco Do Maranhão,SOJA,2016,1137999.46,668.0,3
2110906,São Francisco Do Maranhão,SOJA,2017,468943.6,244.0,1
2110906,São Francisco Do Maranhão,SOJA,2018,504922.6,260.0,1
2110906,São Francisco Do Maranhão,SOJA,2019,730635.0,335.0,1
2110906,São Francisco Do Maranhão,SOJA,2020,400895.39,181.5,1
2110906,São Francisco Do Maranhão,SOJA,2021,1350000.0,505.76,3
2110906,São Francisco Do Maranhão,SOJA,2022,6401670.89,1441.1,5
2110906,São Francisco Do Maranhão,SOJA,2023,21840514.009999998,5107.17,11
2110906,São Francisco Do Maranhão,SOJA,2024,24027478.12,5964.12,13
2110906,São Francisco Do Maranhão,SOJA,2025,10947547.75,2347.01,5
2110906,São Francisco Do Maranhão,SUÍNOS,2014,3514.22,0.0,1
2110906,São Francisco Do Maranhão,SUÍNOS,2015,6834.67,0.0,2
2110906,São Francisco Do Maranhão,SUÍNOS,2017,27302.489999999998,0.0,6
2110906,São Francisco Do Maranhão,SUÍNOS,2018,52520.659999999996,0.0,7
2110906,São Francisco Do Maranhão,SUÍNOS,2019,60065.56,19.5,10
2110906,São Francisco Do Maranhão,SUÍNOS,2020,38974.81,19.0,6
2110906,São Francisco Do Maranhão,SUÍNOS,2021,44000.0,0.0,5
2110906,São Francisco Do Maranhão,SUÍNOS,2022,36000.0,0.0,5
2110906,São Francisco Do Maranhão,SUÍNOS,2023,17940.0,0.0,3
2110906,São Francisco Do Maranhão,SUÍNOS,2024,10000.0,0.0,1
2110906,São Francisco Do Maranhão,SUÍNOS,2025,8000.0,0.0,1
2110906,São Francisco Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2019,1280.0,0.0,2
2110906,São Francisco Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2020,39781.0,0.0,2
2110906,São Francisco Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,43131.0,0.0,4
2110906,São Francisco Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,45428.2,0.0,5
2110906,São Francisco Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,43751.0,0.0,2
2110906,São Francisco Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,1000.0,21.34,1
2110906,São Francisco Do Maranhão,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,39831.0,90.79,1
2111003,São João Batista,BOVINOS,2025,82350.0,8.01,1
2111003,São João Batista,"MANDIOCA (AIPIM, MACAXEIRA)",2013,3414.96,0.0,1
2111003,São João Batista,"MANDIOCA (AIPIM, MACAXEIRA)",2014,24473.88,0.0,3
2111003,São João Batista,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,99900.0,0.0,1
2111029,São João Do Carú,ARMAÇÃO PARA BARCO DE PESCA,2023,36000.0,0.0,3
2111029,São João Do Carú,ARMAÇÃO PARA BARCO DE PESCA,2024,278000.0,0.0,8
2111029,São João Do Carú,BOVINOS,2013,131231.11000000002,0.0,5
2111029,São João Do Carú,BOVINOS,2014,145815.46,0.0,3
2111029,São João Do Carú,BOVINOS,2015,261119.81,0.0,8
2111029,São João Do Carú,BOVINOS,2016,599631.7,0.0,6
2111029,São João Do Carú,BOVINOS,2017,474777.45,0.0,14
2111029,São João Do Carú,BOVINOS,2018,1725530.37,0.0,21
2111029,São João Do Carú,BOVINOS,2019,1733728.58,1274.1,18
2111029,São João Do Carú,BOVINOS,2020,1807498.44,1982.15,22
2111029,São João Do Carú,BOVINOS,2021,7192881.24,2568.95,27
2111029,São João Do Carú,BOVINOS,2022,5973733.95,2580.14,36
2111029,São João Do Carú,BOVINOS,2023,6670219.73,2048.89,40
2111029,São João Do Carú,BOVINOS,2024,10813056.76,2087.25,44
2111029,São João Do Carú,BOVINOS,2025,5405461.22,1026.79,33
2111029,São João Do Carú,CAPRINOS,2022,18000.0,0.0,1
2111029,São João Do Carú,"MANDIOCA (AIPIM, MACAXEIRA)",2013,48738.1,0.0,4
2111029,São João Do Carú,"MANDIOCA (AIPIM, MACAXEIRA)",2014,44506.03,0.0,4
2111029,São João Do Carú,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,225499.31,0.0,3
2111029,São João Do Carú,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,17131.0,0.0,1
2111029,São João Do Carú,PASTAGEM,2014,55603.68,0.0,1
2111029,São João Do Carú,PASTAGEM,2015,55603.68,0.0,1
2111029,São João Do Carú,PASTAGEM,2016,55603.68,1.0,1
2111029,São João Do Carú,PASTAGEM,2019,38600.0,187.0,2
2111029,São João Do Carú,PASTAGEM,2020,55992.47,134.32999999999998,2
2111029,São João Do Carú,PASTAGEM,2021,41392.47,62.33,2
2111029,São João Do Carú,"PESCADO (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVACAO, INCLUSIVE SEGURO, IMPOSTOS, FRETES ETC)",2020,10000.0,0.0,2
2111029,São João Do Carú,"PESCADO (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVACAO, INCLUSIVE SEGURO, IMPOSTOS, FRETES ETC)",2021,33000.0,0.0,4
2111029,São João Do Carú,"PESCADO (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVACAO, INCLUSIVE SEGURO, IMPOSTOS, FRETES ETC)",2022,60000.0,0.0,8
2111029,São João Do Carú,"PESCADO (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVACAO, INCLUSIVE SEGURO, IMPOSTOS, FRETES ETC)",2023,12000.0,0.0,1
2111029,São João Do Carú,PISCICULTURA,2013,429545.18,0.0,7
2111029,São João Do Carú,PISCICULTURA (CULTIVO DE PEIXE),2014,343070.81,0.0,6
2111029,São João Do Carú,PISCICULTURA (CULTIVO DE PEIXE),2015,295096.89,3.3100000000000005,5
2111029,São João Do Carú,PISCICULTURA (CULTIVO DE PEIXE),2017,49727.22,1.06,1
2111029,São João Do Carú,PISCICULTURA (CULTIVO DE PEIXES),2018,48070.88,1.06,1
2111029,São João Do Carú,PISCICULTURA (CULTIVO DE PEIXES),2020,5000.0,1.0,1
2111029,São João Do Carú,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2020,150000.0,0.0,1
2111029,São João Do Carú,"PRODUTOS AQUICOLAS (ARMAZENAMENTO, ACONDICIONAMENTO E PRESERVAÇÃO, INCLUSIVE SEGURO, IMPOSTOS ETC)",2025,467000.0,45.84,12
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2015,12986.26,0.0,1
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2017,12986.26,0.0,1
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2019,154230.94,0.0,1
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2020,154230.94,0.0,1
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,176231.96,0.0,3
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2022,62266.490000000005,64.28999999999999,2
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2023,568230.94,120.22,2
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2024,56000.0,18.12,1
2111029,São João Do Carú,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2025,39000.0,8.66,2
2111052,São João Do Paraíso,AGROARTESANATO,2025,8000.0,0.0,1
2111052,São João Do Paraíso,AQUISIÇÃO DE INSUMOS,2014,49371.72,0.0,1
2111052,São João Do Paraíso,AQUISIÇÃO DE INSUMOS,2015,49371.72,0.0,1
2111052,São João Do Paraíso,AQUISIÇÃO DE INSUMOS,2016,36694.8,0.0,2
2111052,São João Do Paraíso,ARROZ,2014,300000.0,0.0,1
2111052,São João Do Paraíso,ARROZ,2016,329646.87,217.0,1
2111052,São João Do Paraíso,BANANA,2013,379360.51,0.0,3
2111052,São João Do Paraíso,BANANA,2014,326219.17,0.0,3
2111052,São João Do Paraíso,BANANA,2015,402168.24,0.0,4
2111052,São João Do Paraíso,BANANA,2018,87462.96,6.74,1
2111052,São João Do Paraíso,BANANA,2019,2439998.17,174.74,3
2111052,São João Do Paraíso,BANANA,2020,9800907.86,583.11,9
2111052,São João Do Paraíso,BANANA,2021,11133050.79,506.18,7
2111052,São João Do Paraíso,BANANA,2022,12935927.29,561.76,5
2111052,São João Do Paraíso,BANANA,2023,15761964.7,610.47,9
2111052,São João Do Paraíso,BANANA,2024,4557471.84,196.06,4
2111052,São João Do Paraíso,BANANA,2025,730772.5800000001,43.29,3
2111052,São João Do Paraíso,BOVINOS,2013,1183304.42,0.0,14
2111052,São João Do Paraíso,BOVINOS,2014,2489490.3,0.0,26
2111052,São João Do Paraíso,BOVINOS,2015,4686075.46,0.0,39
2111052,São João Do Paraíso,BOVINOS,2016,6694763.42,0.0,35
2111052,São João Do Paraíso,BOVINOS,2017,7646453.51,0.0,58
2111052,São João Do Paraíso,BOVINOS,2018,12078144.89,0.0,47
2111052,São João Do Paraíso,BOVINOS,2019,15946796.879999999,10088.78,59
2111052,São João Do Paraíso,BOVINOS,2020,17153108.76,13178.91,62
2111052,São João Do Paraíso,BOVINOS,2021,52218795.42,19606.81,96
2111052,São João Do Paraíso,BOVINOS,2022,77996318.8,25574.07,107
2111052,São João Do Paraíso,BOVINOS,2023,98599035.74,26794.13,94
2111052,São João Do Paraíso,BOVINOS,2024,89525624.37,17896.07,100
2111052,São João Do Paraíso,BOVINOS,2025,57956459.89,11209.06,68
2111052,São João Do Paraíso,CAPITAL DE GIRO,2014,40878.5,0.0,2
2111052,São João Do Paraíso,CAPITAL DE GIRO,2015,40878.5,0.0,2
2111052,São João Do Paraíso,CAPITAL DE GIRO,2017,8400.0,0.0,1
2111052,São João Do Paraíso,CAPITAL DE GIRO,2019,600.0,0.0,1
2111052,São João Do Paraíso,CAPITAL DE GIRO,2020,600.0,0.0,1
2111052,São João Do Paraíso,CAPRINOS,2024,70560.0,20.21,1
2111052,São João Do Paraíso,"MANDIOCA (AIPIM, MACAXEIRA)",2013,194475.52000000002,0.0,5
2111052,São João Do Paraíso,"MANDIOCA (AIPIM, MACAXEIRA)",2014,607817.5499999999,0.0,9
2111052,São João Do Paraíso,"MANDIOCA (AIPIM, MACAXEIRA)",2015,24783.02,0.0,2
2111052,São João Do Paraíso,"MANDIOCA (AIPIM, MACAXEIRA)",2016,9856.17,5.15,1
2111052,São João Do Paraíso,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2013,374778.41000000003,0.0,9
2111052,São João Do Paraíso,MANUTENÇÃO DO PRODUTOR E SUA FAMÍLIA,2014,21475.04,0.0,2
2111052,São João Do Paraíso,MILHO,2013,525992.16,0.0,5
2111052,São João Do Paraíso,MILHO,2014,446517.74,0.0,5
2111052,São João Do Paraíso,MILHO,2015,107172.58,0.0,3
2111052,São João Do Paraíso,MILHO,2016,182147.7,151.61,3
2111052,São João Do Paraíso,MILHO,2017,17834.25,15.81,1
2111052,São João Do Paraíso,MILHO,2018,12128.49,10.91,1
2111052,São João Do Paraíso,MILHO,2019,76075.2,40.0,1
2111052,São João Do Paraíso,MILHO,2020,1486612.29,750.28,2
2111052,São João Do Paraíso,MILHO,2021,7523522.4399999995,2098.85,8
2111052,São João Do Paraíso,MILHO,2022,3674150.1,820.72,5
2111052,São João Do Paraíso,MILHO,2025,55000.0,9.89,1
2111052,São João Do Paraíso,OUTROS PRODUTOS,2013,317802.45999999996,0.0,2
2111052,São João Do Paraíso,PASTAGEM,2013,13056.0,0.0,1
2111052,São João Do Paraíso,PASTAGEM,2014,106080.05,0.0,2
2111052,São João Do Paraíso,PASTAGEM,2015,9450.0,0.0,1
2111052,São João Do Paraíso,PASTAGEM,2016,19960.0,0.0,1
2111052,São João Do Paraíso,PASTAGEM,2017,24920.0,1.0,2
2111052,São João Do Paraíso,PASTAGEM,2018,113828.16,166.72,5
2111052,São João Do Paraíso,PASTAGEM,2019,372633.74,1937.82,8
2111052,São João Do Paraíso,PASTAGEM,2020,194640.6,573.95,11
2111052,São João Do Paraíso,PASTAGEM,2021,220095.32,693.01,10
2111052,São João Do Paraíso,PASTAGEM,2022,3600.0,67.53,1
2111052,São João Do Paraíso,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2013,981.32,0.0,1
2111052,São João Do Paraíso,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2014,82.5,0.0,1
2111052,São João Do Paraíso,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2015,99.0,0.0,1
2111052,São João Do Paraíso,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2016,205.27,0.0,1
2111052,São João Do Paraíso,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2017,34019.46,0.0,1
2111052,São João Do Paraíso,SACARIA E/OU MATERIAL DE ACONDICIONAMENTO,2013,21073.6,0.0,1
2111052,São João Do Paraíso,SOJA,2022,943495.0,250.1,1
2111052,São João Do Paraíso,SOJA,2023,7560685.38,1764.75,3
2111052,São João Do Paraíso,SOJA,2024,7038988.29,1716.67,3
2111052,São João Do Paraíso,SOJA,2025,4482801.08,1297.24,2
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2013,27874.0,0.0,1
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2014,89618.0,0.0,1
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2015,27835.5,0.0,2
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2017,21165.0,0.0,1
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2018,10000.0,0.0,1
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2019,240266.22,0.0,7
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2020,143188.0,0.0,14
2111052,São João Do Paraíso,"VACINAS, SAIS MINERAIS E MEDICAMENTOS",2021,343394.76,0.0,14
