municipio,produto,ano,vl_invest,area_invest,qtd_operacoes
Santa Rita,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2021,2000.0,0.0,1
Santa Rita,RESIDÊNCIAS RURAIS,2020,40000.0,0.0,3
Santa Rita,RESIDÊNCIAS RURAIS,2021,65950.0,0.0,5
Santa Rita,RESIDÊNCIAS RURAIS,2022,118100.0,0.0,13
Santa Rita,RESIDÊNCIAS RURAIS,2023,205382.0,3.18,12
Santa Rita,RESIDÊNCIAS RURAIS,2024,575626.84,12.07,24
Santa Rita,RESIDÊNCIAS RURAIS,2025,458500.0,2.95,11
Santa Rita,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2016,481406.91,0.0,1
Santa Rita,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2021,1800.0,0.0,4
Santa Rita,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2022,7850.0,0.0,10
Santa Rita,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2023,1300.0,0.0,2
Santa Rita,"SISTEMAS DE CAPTAÇÃO, RETENÇÃO E APROVEITAMENTO DE ÁGUA",2024,700.0,0.56,1
Santa Rita,SUÍNOS,2013,8100.0,0.0,2
Santa Rita,SUÍNOS,2014,1500.0,0.0,1
Santa Rita,SUÍNOS,2023,27500.0,0.31,1
Santa Rita,SUÍNOS,2024,102000.0,6.33,2
Santa Rita,TAMARINDO,2017,500.0,1.0,1
Santa Rita,TANQUES REDES,2017,111330.0,0.0,1
Santa Rita,"TENDA, GALPÃO, TÚNEL PLÁSTICO (ABRANGE LONAS, FILMES, LONGARINAS, ESTACAS E MAT. SUSTENTAÇÃO)",2022,700.0,1.0,1
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2017,434302.0,0.0,14
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2018,303246.0,0.0,9
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2019,428655.0,0.0,22
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2020,326791.6,0.0,19
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2021,343821.6,0.0,20
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2022,485100.0,2.08,30
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2023,878072.76,20.54,37
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2024,1714244.5,39.81,39
Santa Rita,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2025,1131491.0,99.46000000000001,22
Santa Rita,TRATOR,2014,108000.0,0.0,1
Santa Rita,TRATOR,2015,107550.0,0.0,1
Santa Rita,TRATOR,2016,105300.0,0.0,1
Santa Rita,TRATOR,2020,133000.0,0.0,1
Santa Rita,TRATOR,2021,134400.0,0.0,1
Santa Rita,TRATOR,2024,220500.0,5.53,1
Santa Rita,TRATOR,2025,260003.5,0.0,2
Santa Rita,TURISMO E LAZER RURAL,2019,27200.0,0.0,2
Santa Rita,TURISMO E LAZER RURAL,2020,169440.0,0.0,6
Santa Rita,TURISMO E LAZER RURAL,2021,151500.0,0.0,4
Santa Rita,TURISMO E LAZER RURAL,2022,275300.0,0.0,9
Santa Rita,TURISMO E LAZER RURAL,2023,23110.0,0.26,1
Santa Rita,TURISMO E LAZER RURAL,2025,1175.0,2.95,1
Santa Rita,UNIDADE DE BENEFICIAMENTO OU PROCESSAMENTO,2025,3000.0,0.0,1
Santana Do Maranhão,ADUBAÇÃO INTENSIVA DO SOLO,2023,4016282.99,936.2,1
Santana Do Maranhão,ADUBAÇÃO INTENSIVA DO SOLO,2025,3200.0,2.56,1
Santana Do Maranhão,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2019,1800.0,0.0,1
Santana Do Maranhão,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2023,3500.0,0.0,1
Santana Do Maranhão,AERADOR,2024,7100.0,0.0,2
Santana Do Maranhão,AERADOR,2025,7000.0,0.0,1
Santana Do Maranhão,AGROARTESANATO,2017,4000.0,0.0,1
Santana Do Maranhão,AGROARTESANATO,2018,20200.0,0.0,4
Santana Do Maranhão,AGROARTESANATO,2019,15500.0,0.0,4
Santana Do Maranhão,AGROINDÚSTRIA,2017,66000.0,0.0,6
Santana Do Maranhão,AGROINDÚSTRIA,2018,154100.0,0.0,11
Santana Do Maranhão,AGROINDÚSTRIA,2019,437900.0,0.0,15
Santana Do Maranhão,AGROINDÚSTRIA,2020,128999.98,0.0,7
Santana Do Maranhão,AGROINDÚSTRIA,2023,181050.0,0.0,9
Santana Do Maranhão,AGROINDÚSTRIA,2024,309900.0,0.0,12
Santana Do Maranhão,AGROINDÚSTRIA,2025,428050.0,0.0,10
Santana Do Maranhão,ALIMENTADOR DE PEIXE,2023,12000.0,0.0,1
Santana Do Maranhão,APICULTURA,2022,26630.64,1.04,1
Santana Do Maranhão,"AQUISIÇÃO DE AQUECEDORES, GERADORES, INCINERADORES, COMPRESSORES, VENTILADORES E APAR. DE AR CONDIC.",2024,4000.0,0.0,1
Santana Do Maranhão,"AQUISIÇÃO DE AQUECEDORES, GERADORES, INCINERADORES, COMPRESSORES, VENTILADORES E APAR. DE AR CONDIC.",2025,15000.0,0.0,3
Santana Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2023,130050.0,17.97,20
Santana Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2024,229913.01,3.74,29
Santana Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2025,215570.0,0.06,15
Santana Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2024,200.0,0.0,1
Santana Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2025,25970.0,0.0,7
Santana Do Maranhão,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2018,5000.0,0.0,1
Santana Do Maranhão,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2025,61430.0,0.0,12
Santana Do Maranhão,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2025,10000.0,0.06,1
Santana Do Maranhão,AQUISIÇÃO DE MOTORES E ELEVADORES,2024,5000.0,2.18,2
Santana Do Maranhão,AQUISIÇÃO DE MOTORES E ELEVADORES,2025,9300.0,4.36,3
Santana Do Maranhão,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2020,36500.0,0.0,4
Santana Do Maranhão,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2021,74000.0,0.0,9
Santana Do Maranhão,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2022,94000.0,0.0,9
Santana Do Maranhão,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2023,53950.0,0.0,7
Santana Do Maranhão,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2024,42970.0,0.0,7
Santana Do Maranhão,AQUISIÇÃO DE UTENSÍLIOS DOMÉSTICOS PARA USO EM MEIO RURAL,2025,49020.0,0.0,12
Santana Do Maranhão,ARMAZÉM,2017,6760.0,0.0,1
Santana Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2017,162700.0,0.0,8
Santana Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2018,219050.0,0.0,11
Santana Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2019,9000.0,0.0,2
Santana Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2024,135000.0,80.16,1
Santana Do Maranhão,"ARMAZÉM, DEPÓSITO, SILO, GALPÃO, PAIOL, ESTUFA E INSTALAÇÕES CONGÊNERES",2025,47400.0,0.0,4
Santana Do Maranhão,AVICULTURA,2013,2948.0,0.0,2
Santana Do Maranhão,AVICULTURA,2014,15250.0,0.0,3
Santana Do Maranhão,AVICULTURA,2015,800.0,0.0,1
Santana Do Maranhão,AVICULTURA,2017,17700.0,0.0,6
Santana Do Maranhão,AÇAÍ,2025,5000.0,0.02,1
Santana Do Maranhão,BOVINOS,2014,12400.0,0.0,2
Santana Do Maranhão,BOVINOS,2015,12600.0,0.0,2
Santana Do Maranhão,BOVINOS,2016,3900.0,0.0,1
Santana Do Maranhão,BOVINOS,2017,4000.0,0.0,1
Santana Do Maranhão,BOVINOS,2018,34000.0,0.0,2
Santana Do Maranhão,BOVINOS,2019,4500.0,0.0,1
Santana Do Maranhão,BOVINOS,2020,37800.0,0.0,3
Santana Do Maranhão,BOVINOS,2021,171300.0,45.65,8
Santana Do Maranhão,BOVINOS,2022,81050.0,57.22,4
Santana Do Maranhão,BOVINOS,2023,163000.0,39.09,4
Santana Do Maranhão,BOVINOS,2024,79588.23,13.06,3
Santana Do Maranhão,BOVINOS,2025,27400.0,3.6,1
Santana Do Maranhão,CAPITAL DE GIRO,2018,5000.0,0.0,1
Santana Do Maranhão,CAPRINOS,2014,6150.0,0.0,2
Santana Do Maranhão,CAPRINOS,2017,12680.0,0.0,2
Santana Do Maranhão,CAPRINOS,2018,2000.0,0.0,1
Santana Do Maranhão,CAPRINOS,2019,4000.0,0.0,1
Santana Do Maranhão,"CARRETAS, CARROÇAS E VAGÕES DE CARGA, FORRAGEIROS E DEMAIS",2025,1000.0,0.0,1
Santana Do Maranhão,"COBERTURAS DE SOLO (PLÁSTICAS, TNT, TECIDOS, SERRAGEM, PALHADAS DE CAPIM E DE GRÃOS ETC)",2019,5210.0,1.0,1
Santana Do Maranhão,"CONSTRUÇÃO/RECUPERAÇÃO BARRAGEM/TANQUE, SISTEMAS CAPTAÇÃO DE ÁGUA",2024,34998.76,1.26,4
Santana Do Maranhão,"CONSTRUÇÃO/RECUPERAÇÃO BARRAGEM/TANQUE, SISTEMAS CAPTAÇÃO DE ÁGUA",2025,19900.0,0.0,5
Santana Do Maranhão,CORREÇÃO INTENSIVA DO SOLO,2023,2035291.19,936.2,1
Santana Do Maranhão,DEPÓSITO E INSTALAÇÕES CONGÊNERES,2017,39000.0,0.0,2
Santana Do Maranhão,DEPÓSITO E INSTALAÇÕES CONGÊNERES,2018,63120.0,0.0,6
Santana Do Maranhão,DESCAMADORA DE PEIXE,2020,4000.0,0.0,1
Santana Do Maranhão,ELETRIFICAÇÃO RURAL,2023,1850.0,17.97,3
Santana Do Maranhão,ELETRIFICAÇÃO RURAL,2024,1650.0,0.0,4
Santana Do Maranhão,EQUINOS,2014,3000.0,0.0,2
Santana Do Maranhão,ESCOLAS RURAIS,2021,4500.0,0.0,2
Santana Do Maranhão,ESCOLAS RURAIS,2022,973.88,0.0,1
Santana Do Maranhão,ESCOLAS RURAIS,2025,7000.0,0.02,1
Santana Do Maranhão,"ESTUFAS/VIVEIROS (ILUMIN. ARTIFICIAL, MUDAS, SEMENTES, SACOS, TALAGARÇAS, BANDEJAS, VASOS)",2025,5000.0,0.0,1
Santana Do Maranhão,FLORESTAMENTO E REFLORESTAMENTO,2025,99960.0,1.0,1
Santana Do Maranhão,GRANJAS AVÍCOLAS,2019,67500.0,0.0,8
Santana Do Maranhão,GRANJAS AVÍCOLAS,2020,14000.0,0.0,3
Santana Do Maranhão,HORTALIÇA ORA-PRO-NÓBIS,2019,10000.0,11.0,2
Santana Do Maranhão,"IMPLANTAÇÃO DE TECNOLOGIAS DE ENERGIA RENOVÁVEL, AMBIENTAL E PEQUENAS APLICAÇÕES HIDROENERGÉTICAS",2025,10020.0,0.0,7
Santana Do Maranhão,INSEMINAÇÃO ARTIFICIAL,2023,4900.0,0.0,1
Santana Do Maranhão,INSTALAÇÃO/MONTAGEM/TRANSPORTE DE EQUIPAMENTO(S),2020,10000.0,0.0,1
Santana Do Maranhão,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2020,574250.0,0.0,11
Santana Do Maranhão,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2021,583500.0,0.0,10
Santana Do Maranhão,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2023,1302400.0,0.0,10
Santana Do Maranhão,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2024,773550.0,0.0,12
Santana Do Maranhão,"INSTALAÇÕES PARA AVES, SUÍNOS E COELHOS",2025,534240.0,0.0,10
Santana Do Maranhão,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2020,96500.0,0.0,6
Santana Do Maranhão,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2021,422000.0,0.0,11
Santana Do Maranhão,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2022,284900.0,0.0,12
Santana Do Maranhão,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2023,333250.0,0.0,13
Santana Do Maranhão,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2024,53900.0,0.0,8
Santana Do Maranhão,INSTALAÇÕES PARA INDUSTRIALIZAÇÃO E BENEFICIAMENTO,2025,43750.0,0.0,9
Santana Do Maranhão,IRRIGAÇÃO,2024,2400.0,0.15,1
Santana Do Maranhão,IRRIGAÇÃO,2025,20500.0,0.0,5
Santana Do Maranhão,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2020,8500.0,0.0,2
Santana Do Maranhão,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2021,5000.0,0.0,1
Santana Do Maranhão,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2022,33544.4,0.0,6
Santana Do Maranhão,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2023,18500.0,0.0,2
Santana Do Maranhão,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2024,19000.0,0.0,2
Santana Do Maranhão,"IRRIGAÇÃO/LIXIVIAÇÃO (GOTEJADOR, ASPERSOR, NEBULIZADOR, EXAUSTOR, VENTILADOR, MANGUEIRAS, CANAIS ET)",2025,20500.0,0.02,4
Santana Do Maranhão,"LAGO ARTIFICIAL, TANQUE, BARREIROS, CANAIS, RESERV.ÁGUA POTAVEL",2025,27000.0,0.08,2
Santana Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2023,1500.0,1.0,1
Santana Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2024,10500.0,11.15,2
Santana Do Maranhão,"MANDIOCA (AIPIM, MACAXEIRA)",2025,14000.0,0.04,1
Santana Do Maranhão,MOTOBOMBA,2024,2700.0,0.0,1
Santana Do Maranhão,MÁQUINAS E IMPLEMENTOS,2018,4201925.0,0.0,2
Santana Do Maranhão,MÁQUINAS E IMPLEMENTOS,2022,1299990.0,0.0,1
Santana Do Maranhão,MÁQUINAS E IMPLEMENTOS,2025,5020.0,0.0,4
Santana Do Maranhão,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2017,20000.0,0.0,1
Santana Do Maranhão,"MÁQUINAS, APARELHOS E INSTRUMENTOS",2024,3200.0,0.0,1
Santana Do Maranhão,"MÁQUINAS, APARELHOS E INSTRUMENTOS PARA PROCESSAMENTO E BENEFICIAMENTO  DE  PRODUTOS",2024,16300.0,0.0,4
Santana Do Maranhão,"MÁQUINAS, APARELHOS E INSTRUMENTOS PARA PROCESSAMENTO E BENEFICIAMENTO  DE  PRODUTOS",2025,27500.0,0.0,8
Santana Do Maranhão,OUTRAS APLICAÇÕES,2014,204350.0,0.0,4
Santana Do Maranhão,OUTRAS APLICAÇÕES,2015,106515.0,0.0,6
Santana Do Maranhão,OUTRAS APLICAÇÕES,2016,53200.0,0.0,6
Santana Do Maranhão,OUTRAS APLICAÇÕES,2017,30000.0,0.0,1
Santana Do Maranhão,OUTROS ANIMAIS,2014,600.0,0.0,1
Santana Do Maranhão,OUTROS ANIMAIS,2017,12000.0,0.0,2
Santana Do Maranhão,OUTROS MELHORAMENTOS,2013,39156.0,0.0,7
Santana Do Maranhão,OUTROS MELHORAMENTOS,2014,53650.0,0.0,6
Santana Do Maranhão,OUTROS MELHORAMENTOS,2015,4085.0,0.0,1
Santana Do Maranhão,OUTROS MELHORAMENTOS,2016,2700.0,0.0,1
Santana Do Maranhão,OUTROS MELHORAMENTOS,2017,31400.0,0.0,1
Santana Do Maranhão,OVINOS,2017,9460.0,0.0,1
Santana Do Maranhão,PASTAGEM,2017,5800.0,2.0,1
Santana Do Maranhão,PASTAGEM,2021,6440.0,4.23,1
Santana Do Maranhão,PASTAGEM,2022,8878.1,23.57,1
Santana Do Maranhão,"PERFURAÇÃO POÇO, CACIMBA/CISTERNA",2024,7000.0,1.06,1
Santana Do Maranhão,PESCADO,2013,3240.0,0.0,1
Santana Do Maranhão,PESCADO,2022,5000.0,0.0,1
Santana Do Maranhão,PISCICULTURA,2013,4700.0,0.0,1
Santana Do Maranhão,PRESTAÇÃO DE ASSESORIA TÉCNICA E EMPRESARIAL / CONSULTORIA E ELABORAÇÃO DE PROJETOS E TREINAMENTOS,2017,771.2,0.0,1
Santana Do Maranhão,PRESTAÇÃO DE SERVIÇOS NO MEIO RURAL,2019,31000.0,0.0,6
Santana Do Maranhão,PRESTAÇÃO DE SERVIÇOS NO MEIO RURAL,2020,19000.0,0.0,1
Santana Do Maranhão,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2013,46040.0,0.0,3
Santana Do Maranhão,"REFORMAS  DE  MÁQUINAS, APARELHOS, EQUIPAMENTOS  E VEÍCULOS, COMPRA DE PECAS E ACESSRIOS",2024,5000.0,0.0,1
Santana Do Maranhão,RESIDÊNCIAS RURAIS,2023,83550.0,0.0,7
Santana Do Maranhão,RESIDÊNCIAS RURAIS,2024,223530.0,0.0,10
Santana Do Maranhão,RESIDÊNCIAS RURAIS,2025,457330.0,0.0,11
Santana Do Maranhão,SUÍNOS,2013,7356.0,0.0,3
Santana Do Maranhão,SUÍNOS,2014,8400.0,0.0,4
Santana Do Maranhão,SUÍNOS,2018,34400.0,0.0,2
Santana Do Maranhão,SUÍNOS,2019,377100.0,0.0,11
Santana Do Maranhão,SUÍNOS,2020,44000.0,0.0,2
Santana Do Maranhão,SUÍNOS,2025,1000.0,0.0,1
Santana Do Maranhão,TANQUES ESCAVADOS,2024,18500.0,0.0,2
Santana Do Maranhão,"TENDA, GALPÃO, TÚNEL PLÁSTICO (ABRANGE LONAS, FILMES, LONGARINAS, ESTACAS E MAT. SUSTENTAÇÃO)",2019,8200.0,314.0,1
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2017,19992.0,0.0,1
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2018,90164.5,0.0,7
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2019,693640.56,0.0,16
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2020,1255511.31,0.0,19
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2021,1272647.01,0.0,16
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2022,954753.08,0.0,16
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2023,306016.33999999997,17.34,10
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2024,844100.0,2.9800000000000004,17
Santana Do Maranhão,"TERRAÇOS, PORTEIRAS, MATA-BURROS, CURRAIS, COCHOS, CERCAS",2025,1999992.45,12.21,20
Santana Do Maranhão,TRATOR,2022,476000.0,0.0,1
Santana Do Maranhão,TURISMO E LAZER RURAL,2022,20000.0,0.0,1
Santana Do Maranhão,UNIDADE DE BENEFICIAMENTO OU PROCESSAMENTO,2025,8000.0,0.0,1
Santo Amaro Do Maranhão,ABERTURA DE GLEBAS RURAIS,2023,40000.0,5.95,2
Santo Amaro Do Maranhão,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2020,3500.0,0.0,2
Santo Amaro Do Maranhão,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2022,14560.0,0.0,5
Santo Amaro Do Maranhão,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2023,1500.0,0.0,1
Santo Amaro Do Maranhão,"ADUBAÇÃO ORGÂNICA/MINERAL, CALAGEM, SUBSTRATOS INERTES(PEDRA, AREIA, VERMICULITA, SILTE, ARGILA ETC)",2025,7000.0,0.0,1
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2017,11850.0,0.0,1
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2019,94400.0,0.0,6
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2020,120000.0,0.0,10
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2021,17000.0,0.0,2
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2022,34000.0,0.0,5
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2023,21000.0,0.0,3
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2024,20800.0,0.0,3
Santo Amaro Do Maranhão,AGROINDÚSTRIA,2025,90500.0,0.0,6
Santo Amaro Do Maranhão,ALIMENTADOR DE PEIXE,2019,4000.0,0.0,1
Santo Amaro Do Maranhão,ALIMENTADOR DE PEIXE,2020,75000.0,0.0,6
Santo Amaro Do Maranhão,ALIMENTADOR DE PEIXE,2021,46000.0,0.0,6
Santo Amaro Do Maranhão,ALIMENTADOR DE PEIXE,2022,38050.0,0.0,10
Santo Amaro Do Maranhão,ALIMENTADOR DE PEIXE,2023,4000.0,0.0,1
Santo Amaro Do Maranhão,APICULTURA,2013,9328.0,0.0,1
Santo Amaro Do Maranhão,"AQUISIÇÃO DE AQUECEDORES, GERADORES, INCINERADORES, COMPRESSORES, VENTILADORES E APAR. DE AR CONDIC.",2023,500.0,0.0,1
Santo Amaro Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2023,39400.0,0.0,14
Santo Amaro Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2024,70200.0,0.0,21
Santo Amaro Do Maranhão,"AQUISIÇÃO DE CAIXAS D'ÁGUA, LONAS, TOLDOS, CAMPÂNULAS",2025,51500.0,0.0,9
Santo Amaro Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2022,1800.0,0.0,1
Santo Amaro Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2023,4000.0,0.0,1
Santo Amaro Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2024,2500.0,0.0,3
Santo Amaro Do Maranhão,"AQUISIÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E TELECOMUNICAÇÕES, INCLUINDO AQUISIÇÃO DE SOFTWARE",2025,2500.0,0.0,1
Santo Amaro Do Maranhão,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2020,11750.0,0.0,2
Santo Amaro Do Maranhão,AQUISIÇÃO DE EQUIPAMENTOS PARA MANUTENÇÃO DE VEÍCULOS,2023,400.0,0.0,1
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTA PORTÁTIL MANUAL PARA TRATOS CULTURAIS,2020,30450.0,0.0,6
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTA PORTÁTIL MANUAL PARA TRATOS CULTURAIS,2022,78000.0,0.0,8
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTA PORTÁTIL MANUAL PARA TRATOS CULTURAIS,2023,46250.0,0.0,7
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTA PORTÁTIL MANUAL PARA TRATOS CULTURAIS,2024,25300.0,0.0,9
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2021,44000.0,0.0,6
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2022,47500.0,0.0,6
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2023,37000.0,19.85,4
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2024,8500.0,0.0,1
Santo Amaro Do Maranhão,AQUISIÇÃO DE FERRAMENTAS E TUBOS,2025,20600.0,0.0,5
Santo Amaro Do Maranhão,AQUISIÇÃO DE MAQUINA(S)/EQUIPAMENTO(S) PARA EXTRAÇÃO/FABRICAÇÃO (INCLUINDO GUINCHOS E GUINDASTES),2020,84450.0,0.0,9
Santo Amaro Do Maranhão,AQUISIÇÃO DE MOTORES E ELEVADORES,2024,12500.0,0.0,6
