municipio_id,municipio,ano,quantidade_mil_duzias,valor_mil_reais
2110039,Santa Luzia do Paruá - MA,2018,34.0,186.0
2110039,Santa Luzia do Paruá - MA,2019,35.0,210.0
2110039,Santa Luzia do Paruá - MA,2020,37.0,239.0
2110039,Santa Luzia do Paruá - MA,2021,39.0,320.0
2110039,Santa Luzia do Paruá - MA,2022,40.0,483.0
2110039,Santa Luzia do Paruá - MA,2023,38.0,499.0
2110039,Santa Luzia do Paruá - MA,2024,39.0,548.0
2110104,Santa Quitéria do Maranhão - MA,1995,53.0,51.0
2110104,Santa Quitéria do Maranhão - MA,1996,45.0,45.0
2110104,Santa Quitéria do Maranhão - MA,1997,28.0,28.0
2110104,Santa Quitéria do Maranhão - MA,1998,29.0,31.0
2110104,Santa Quitéria do Maranhão - MA,1999,39.0,42.0
2110104,Santa Quitéria do Maranhão - MA,2000,39.0,43.0
2110104,Santa Quitéria do Maranhão - MA,2001,38.0,46.0
2110104,Santa Quitéria do Maranhão - MA,2002,39.0,58.0
2110104,Santa Quitéria do Maranhão - MA,2003,40.0,64.0
2110104,Santa Quitéria do Maranhão - MA,2004,41.0,74.0
2110104,Santa Quitéria do Maranhão - MA,2005,43.0,85.0
2110104,Santa Quitéria do Maranhão - MA,2006,44.0,110.0
2110104,Santa Quitéria do Maranhão - MA,2007,45.0,136.0
2110104,Santa Quitéria do Maranhão - MA,2008,47.0,164.0
2110104,Santa Quitéria do Maranhão - MA,2009,49.0,180.0
2110104,Santa Quitéria do Maranhão - MA,2010,51.0,203.0
2110104,Santa Quitéria do Maranhão - MA,2011,52.0,170.0
2110104,Santa Quitéria do Maranhão - MA,2012,53.0,263.0
2110104,Santa Quitéria do Maranhão - MA,2013,54.0,204.0
2110104,Santa Quitéria do Maranhão - MA,2014,54.0,217.0
2110104,Santa Quitéria do Maranhão - MA,2015,55.0,192.0
2110104,Santa Quitéria do Maranhão - MA,2016,84.0,251.0
2110104,Santa Quitéria do Maranhão - MA,2017,70.0,217.0
2110104,Santa Quitéria do Maranhão - MA,2018,70.0,246.0
2110104,Santa Quitéria do Maranhão - MA,2019,66.0,239.0
2110104,Santa Quitéria do Maranhão - MA,2020,56.0,208.0
2110104,Santa Quitéria do Maranhão - MA,2021,55.0,227.0
2110104,Santa Quitéria do Maranhão - MA,2022,46.0,194.0
2110104,Santa Quitéria do Maranhão - MA,2023,53.0,266.0
2110104,Santa Quitéria do Maranhão - MA,2024,44.0,379.0
2110203,Santa Rita - MA,1995,65.0,36.0
2110203,Santa Rita - MA,1996,12.0,12.0
2110203,Santa Rita - MA,1997,34.0,34.0
2110203,Santa Rita - MA,1998,34.0,34.0
2110203,Santa Rita - MA,1999,34.0,37.0
2110203,Santa Rita - MA,2000,35.0,40.0
2110203,Santa Rita - MA,2001,36.0,42.0
2110203,Santa Rita - MA,2002,36.0,72.0
2110203,Santa Rita - MA,2003,34.0,68.0
2110203,Santa Rita - MA,2004,34.0,85.0
2110203,Santa Rita - MA,2005,36.0,90.0
2110203,Santa Rita - MA,2006,37.0,92.0
2110203,Santa Rita - MA,2007,36.0,107.0
2110203,Santa Rita - MA,2008,33.0,80.0
2110203,Santa Rita - MA,2009,34.0,95.0
2110203,Santa Rita - MA,2010,34.0,105.0
2110203,Santa Rita - MA,2011,36.0,118.0
2110203,Santa Rita - MA,2012,37.0,148.0
2110203,Santa Rita - MA,2013,37.0,144.0
2110203,Santa Rita - MA,2014,37.0,146.0
2110203,Santa Rita - MA,2015,36.0,136.0
2110203,Santa Rita - MA,2016,50.0,145.0
2110203,Santa Rita - MA,2017,50.0,160.0
2110203,Santa Rita - MA,2018,51.0,166.0
2110203,Santa Rita - MA,2019,56.0,198.0
2110203,Santa Rita - MA,2020,61.0,232.0
2110203,Santa Rita - MA,2021,72.0,288.0
2110203,Santa Rita - MA,2022,76.0,325.0
2110203,Santa Rita - MA,2023,80.0,386.0
2110203,Santa Rita - MA,2024,67.0,370.0
2110237,Santana do Maranhão - MA,1997,44.0,44.0
2110237,Santana do Maranhão - MA,1998,45.0,49.0
2110237,Santana do Maranhão - MA,1999,48.0,46.0
2110237,Santana do Maranhão - MA,2000,49.0,53.0
2110237,Santana do Maranhão - MA,2001,47.0,62.0
2110237,Santana do Maranhão - MA,2002,48.0,72.0
2110237,Santana do Maranhão - MA,2003,48.0,77.0
2110237,Santana do Maranhão - MA,2004,50.0,90.0
2110237,Santana do Maranhão - MA,2005,51.0,102.0
2110237,Santana do Maranhão - MA,2006,52.0,131.0
2110237,Santana do Maranhão - MA,2007,54.0,162.0
2110237,Santana do Maranhão - MA,2008,55.0,194.0
2110237,Santana do Maranhão - MA,2009,58.0,213.0
2110237,Santana do Maranhão - MA,2010,60.0,240.0
2110237,Santana do Maranhão - MA,2011,62.0,185.0
2110237,Santana do Maranhão - MA,2012,63.0,315.0
2110237,Santana do Maranhão - MA,2013,64.0,223.0
2110237,Santana do Maranhão - MA,2014,65.0,258.0
2110237,Santana do Maranhão - MA,2015,65.0,208.0
2110237,Santana do Maranhão - MA,2016,73.0,219.0
2110237,Santana do Maranhão - MA,2017,59.0,183.0
2110237,Santana do Maranhão - MA,2018,60.0,204.0
2110237,Santana do Maranhão - MA,2019,60.0,208.0
2110237,Santana do Maranhão - MA,2020,49.0,179.0
2110237,Santana do Maranhão - MA,2021,48.0,197.0
2110237,Santana do Maranhão - MA,2022,39.0,166.0
2110237,Santana do Maranhão - MA,2023,43.0,219.0
2110237,Santana do Maranhão - MA,2024,35.0,296.0
2110278,Santo Amaro do Maranhão - MA,1997,12.0,10.0
2110278,Santo Amaro do Maranhão - MA,1998,13.0,11.0
2110278,Santo Amaro do Maranhão - MA,1999,13.0,12.0
2110278,Santo Amaro do Maranhão - MA,2000,14.0,16.0
2110278,Santo Amaro do Maranhão - MA,2001,14.0,17.0
2110278,Santo Amaro do Maranhão - MA,2002,13.0,27.0
2110278,Santo Amaro do Maranhão - MA,2003,14.0,27.0
2110278,Santo Amaro do Maranhão - MA,2004,14.0,34.0
2110278,Santo Amaro do Maranhão - MA,2005,13.0,31.0
2110278,Santo Amaro do Maranhão - MA,2006,14.0,37.0
2110278,Santo Amaro do Maranhão - MA,2007,14.0,35.0
2110278,Santo Amaro do Maranhão - MA,2008,10.0,36.0
2110278,Santo Amaro do Maranhão - MA,2009,11.0,40.0
2110278,Santo Amaro do Maranhão - MA,2010,11.0,41.0
2110278,Santo Amaro do Maranhão - MA,2011,12.0,45.0
2110278,Santo Amaro do Maranhão - MA,2012,10.0,44.0
2110278,Santo Amaro do Maranhão - MA,2013,10.0,42.0
2110278,Santo Amaro do Maranhão - MA,2014,10.0,45.0
2110278,Santo Amaro do Maranhão - MA,2015,10.0,52.0
2110278,Santo Amaro do Maranhão - MA,2016,13.0,67.0
2110278,Santo Amaro do Maranhão - MA,2017,14.0,74.0
2110278,Santo Amaro do Maranhão - MA,2018,1.0,4.0
2110278,Santo Amaro do Maranhão - MA,2019,2.0,8.0
2110278,Santo Amaro do Maranhão - MA,2020,2.0,10.0
2110278,Santo Amaro do Maranhão - MA,2021,3.0,13.0
2110278,Santo Amaro do Maranhão - MA,2022,3.0,15.0
2110278,Santo Amaro do Maranhão - MA,2023,4.0,18.0
2110278,Santo Amaro do Maranhão - MA,2024,4.0,21.0
2110302,Santo Antônio dos Lopes - MA,1995,59.0,65.0
2110302,Santo Antônio dos Lopes - MA,1996,61.0,61.0
2110302,Santo Antônio dos Lopes - MA,1997,47.0,61.0
2110302,Santo Antônio dos Lopes - MA,1998,48.0,60.0
2110302,Santo Antônio dos Lopes - MA,1999,49.0,68.0
2110302,Santo Antônio dos Lopes - MA,2000,49.0,84.0
2110302,Santo Antônio dos Lopes - MA,2001,48.0,82.0
2110302,Santo Antônio dos Lopes - MA,2002,49.0,98.0
2110302,Santo Antônio dos Lopes - MA,2003,52.0,114.0
2110302,Santo Antônio dos Lopes - MA,2004,56.0,167.0
2110302,Santo Antônio dos Lopes - MA,2005,59.0,141.0
2110302,Santo Antônio dos Lopes - MA,2006,61.0,156.0
2110302,Santo Antônio dos Lopes - MA,2007,61.0,159.0
2110302,Santo Antônio dos Lopes - MA,2008,62.0,169.0
2110302,Santo Antônio dos Lopes - MA,2009,64.0,182.0
2110302,Santo Antônio dos Lopes - MA,2010,67.0,207.0
2110302,Santo Antônio dos Lopes - MA,2011,69.0,242.0
2110302,Santo Antônio dos Lopes - MA,2012,41.0,152.0
2110302,Santo Antônio dos Lopes - MA,2013,41.0,161.0
2110302,Santo Antônio dos Lopes - MA,2014,42.0,167.0
2110302,Santo Antônio dos Lopes - MA,2015,43.0,180.0
2110302,Santo Antônio dos Lopes - MA,2016,43.0,215.0
2110302,Santo Antônio dos Lopes - MA,2017,44.0,236.0
2110302,Santo Antônio dos Lopes - MA,2018,46.0,252.0
2110302,Santo Antônio dos Lopes - MA,2019,48.0,279.0
2110302,Santo Antônio dos Lopes - MA,2020,50.0,266.0
2110302,Santo Antônio dos Lopes - MA,2021,50.0,275.0
2110302,Santo Antônio dos Lopes - MA,2022,50.0,287.0
2110302,Santo Antônio dos Lopes - MA,2023,0.0,2.0
2110302,Santo Antônio dos Lopes - MA,2024,1.0,11.0
2111722,Satubinha - MA,1997,19.0,11.0
2111722,Satubinha - MA,1998,19.0,11.0
2111722,Satubinha - MA,1999,21.0,14.0
2111722,Satubinha - MA,2000,23.0,17.0
2111722,Satubinha - MA,2001,23.0,18.0
2111722,Satubinha - MA,2002,23.0,32.0
2111722,Satubinha - MA,2003,22.0,30.0
2111722,Satubinha - MA,2004,21.0,32.0
2111722,Satubinha - MA,2005,21.0,31.0
2111722,Satubinha - MA,2006,21.0,34.0
2111722,Satubinha - MA,2007,21.0,34.0
2111722,Satubinha - MA,2008,21.0,42.0
2111722,Satubinha - MA,2009,21.0,43.0
2111722,Satubinha - MA,2010,22.0,43.0
2111722,Satubinha - MA,2011,22.0,56.0
2111722,Satubinha - MA,2012,23.0,54.0
2111722,Satubinha - MA,2013,23.0,41.0
2111722,Satubinha - MA,2014,23.0,50.0
2111722,Satubinha - MA,2015,24.0,71.0
2111722,Satubinha - MA,2016,15.0,33.0
2111722,Satubinha - MA,2017,14.0,32.0
2111722,Satubinha - MA,2018,14.0,33.0
2111722,Satubinha - MA,2019,14.0,34.0
2111722,Satubinha - MA,2020,14.0,35.0
2111722,Satubinha - MA,2021,16.0,42.0
2111722,Satubinha - MA,2022,15.0,41.0
2111722,Satubinha - MA,2023,15.0,38.0
2111722,Satubinha - MA,2024,12.0,75.0
2111748,Senador Alexandre Costa - MA,1997,15.0,23.0
2111748,Senador Alexandre Costa - MA,1998,15.0,19.0
2111748,Senador Alexandre Costa - MA,1999,15.0,21.0
2111748,Senador Alexandre Costa - MA,2000,15.0,23.0
2111748,Senador Alexandre Costa - MA,2001,15.0,25.0
2111748,Senador Alexandre Costa - MA,2002,16.0,28.0
2111748,Senador Alexandre Costa - MA,2003,16.0,38.0
2111748,Senador Alexandre Costa - MA,2004,16.0,39.0
2111748,Senador Alexandre Costa - MA,2005,16.0,41.0
2111748,Senador Alexandre Costa - MA,2006,16.0,43.0
2111748,Senador Alexandre Costa - MA,2007,16.0,64.0
2111748,Senador Alexandre Costa - MA,2008,17.0,67.0
2111748,Senador Alexandre Costa - MA,2009,16.0,80.0
2111748,Senador Alexandre Costa - MA,2010,16.0,78.0
2111748,Senador Alexandre Costa - MA,2011,17.0,79.0
2111748,Senador Alexandre Costa - MA,2012,17.0,81.0
2111748,Senador Alexandre Costa - MA,2013,16.0,62.0
2111748,Senador Alexandre Costa - MA,2014,16.0,63.0
2111748,Senador Alexandre Costa - MA,2015,15.0,59.0
2111748,Senador Alexandre Costa - MA,2016,26.0,103.0
2111748,Senador Alexandre Costa - MA,2017,21.0,84.0
2111748,Senador Alexandre Costa - MA,2018,23.0,119.0
2111748,Senador Alexandre Costa - MA,2019,23.0,122.0
2111748,Senador Alexandre Costa - MA,2020,25.0,125.0
2111748,Senador Alexandre Costa - MA,2021,27.0,147.0
2111748,Senador Alexandre Costa - MA,2022,27.0,175.0
2111748,Senador Alexandre Costa - MA,2023,23.0,225.0
2111748,Senador Alexandre Costa - MA,2024,22.0,224.0
2111763,Senador La Rocque - MA,1997,50.0,60.0
2111763,Senador La Rocque - MA,1998,49.0,62.0
2111763,Senador La Rocque - MA,1999,188.0,254.0
2111763,Senador La Rocque - MA,2000,184.0,276.0
2111763,Senador La Rocque - MA,2001,190.0,323.0
2111763,Senador La Rocque - MA,2002,161.0,323.0
2111763,Senador La Rocque - MA,2003,35.0,78.0
2111763,Senador La Rocque - MA,2004,42.0,125.0
2111763,Senador La Rocque - MA,2005,46.0,137.0
2111763,Senador La Rocque - MA,2006,53.0,159.0
2111763,Senador La Rocque - MA,2007,60.0,180.0
2111763,Senador La Rocque - MA,2008,65.0,227.0
2111763,Senador La Rocque - MA,2009,67.0,233.0
2111763,Senador La Rocque - MA,2010,68.0,272.0
2111763,Senador La Rocque - MA,2011,58.0,231.0
2111763,Senador La Rocque - MA,2012,53.0,212.0
2111763,Senador La Rocque - MA,2013,48.0,191.0
2111763,Senador La Rocque - MA,2014,46.0,193.0
2111763,Senador La Rocque - MA,2015,59.0,314.0
2111763,Senador La Rocque - MA,2016,57.0,300.0
2111763,Senador La Rocque - MA,2017,57.0,342.0
2111763,Senador La Rocque - MA,2018,62.0,377.0
2111763,Senador La Rocque - MA,2019,68.0,366.0
2111763,Senador La Rocque - MA,2020,65.0,368.0
2111763,Senador La Rocque - MA,2021,62.0,371.0
2111763,Senador La Rocque - MA,2022,54.0,364.0
2111763,Senador La Rocque - MA,2023,57.0,565.0
2111763,Senador La Rocque - MA,2024,72.0,864.0
2111789,Serrano do Maranhão - MA,1997,14.0,14.0
2111789,Serrano do Maranhão - MA,1998,14.0,14.0
2111789,Serrano do Maranhão - MA,1999,14.0,14.0
2111789,Serrano do Maranhão - MA,2000,15.0,17.0
2111789,Serrano do Maranhão - MA,2001,16.0,17.0
2111789,Serrano do Maranhão - MA,2002,16.0,20.0
2111789,Serrano do Maranhão - MA,2003,16.0,31.0
2111789,Serrano do Maranhão - MA,2004,16.0,32.0
2111789,Serrano do Maranhão - MA,2005,17.0,34.0
2111789,Serrano do Maranhão - MA,2006,17.0,42.0
2111789,Serrano do Maranhão - MA,2007,7.0,25.0
2111789,Serrano do Maranhão - MA,2008,7.0,25.0
2111789,Serrano do Maranhão - MA,2009,9.0,26.0
2111789,Serrano do Maranhão - MA,2010,9.0,26.0
2111789,Serrano do Maranhão - MA,2011,8.0,34.0
2111789,Serrano do Maranhão - MA,2012,9.0,36.0
2111789,Serrano do Maranhão - MA,2013,8.0,32.0
2111789,Serrano do Maranhão - MA,2014,9.0,31.0
2111789,Serrano do Maranhão - MA,2015,9.0,40.0
2111789,Serrano do Maranhão - MA,2016,10.0,49.0
2111789,Serrano do Maranhão - MA,2017,10.0,46.0
2111789,Serrano do Maranhão - MA,2018,9.0,45.0
2111789,Serrano do Maranhão - MA,2019,9.0,43.0
2111789,Serrano do Maranhão - MA,2020,9.0,41.0
2111789,Serrano do Maranhão - MA,2021,9.0,43.0
2111789,Serrano do Maranhão - MA,2022,8.0,51.0
2111789,Serrano do Maranhão - MA,2023,9.0,55.0
2111789,Serrano do Maranhão - MA,2024,8.0,67.0
2111904,Sucupira do Norte - MA,1995,46.0,39.0
2111904,Sucupira do Norte - MA,1996,113.0,113.0
2111904,Sucupira do Norte - MA,1997,111.0,111.0
2111904,Sucupira do Norte - MA,1998,110.0,99.0
2111904,Sucupira do Norte - MA,1999,110.0,110.0
2111904,Sucupira do Norte - MA,2000,94.0,113.0
2111904,Sucupira do Norte - MA,2001,76.0,113.0
2111904,Sucupira do Norte - MA,2002,80.0,160.0
2111904,Sucupira do Norte - MA,2003,79.0,190.0
2111904,Sucupira do Norte - MA,2004,80.0,222.0
2111904,Sucupira do Norte - MA,2005,82.0,261.0
2111904,Sucupira do Norte - MA,2006,83.0,277.0
2111904,Sucupira do Norte - MA,2007,84.0,291.0
2111904,Sucupira do Norte - MA,2008,77.0,307.0
2111904,Sucupira do Norte - MA,2009,78.0,321.0
2111904,Sucupira do Norte - MA,2010,80.0,345.0
2111904,Sucupira do Norte - MA,2011,81.0,389.0
2111904,Sucupira do Norte - MA,2012,69.0,389.0
2111904,Sucupira do Norte - MA,2013,70.0,247.0
2111904,Sucupira do Norte - MA,2014,74.0,326.0
2111904,Sucupira do Norte - MA,2015,71.0,282.0
2111904,Sucupira do Norte - MA,2016,71.0,342.0
2111904,Sucupira do Norte - MA,2017,81.0,423.0
2111904,Sucupira do Norte - MA,2018,66.0,347.0
2111904,Sucupira do Norte - MA,2019,70.0,376.0
2111904,Sucupira do Norte - MA,2020,70.0,380.0
2111904,Sucupira do Norte - MA,2021,73.0,431.0
2111904,Sucupira do Norte - MA,2022,73.0,508.0
2111904,Sucupira do Norte - MA,2023,74.0,556.0
2111904,Sucupira do Norte - MA,2024,75.0,613.0
2111953,Sucupira do Riachão - MA,1997,30.0,33.0
2111953,Sucupira do Riachão - MA,1998,27.0,32.0
2111953,Sucupira do Riachão - MA,1999,22.0,27.0
2111953,Sucupira do Riachão - MA,2000,23.0,30.0
2111953,Sucupira do Riachão - MA,2001,23.0,35.0
2111953,Sucupira do Riachão - MA,2002,24.0,43.0
2111953,Sucupira do Riachão - MA,2003,24.0,51.0
2111953,Sucupira do Riachão - MA,2004,25.0,59.0
2111953,Sucupira do Riachão - MA,2005,25.0,68.0
2111953,Sucupira do Riachão - MA,2006,26.0,67.0
2111953,Sucupira do Riachão - MA,2007,26.0,81.0
2111953,Sucupira do Riachão - MA,2008,26.0,92.0
2111953,Sucupira do Riachão - MA,2009,27.0,106.0
2111953,Sucupira do Riachão - MA,2010,27.0,115.0
2111953,Sucupira do Riachão - MA,2011,28.0,133.0
2111953,Sucupira do Riachão - MA,2012,28.0,155.0
2111953,Sucupira do Riachão - MA,2013,29.0,104.0
2111953,Sucupira do Riachão - MA,2014,30.0,135.0
2111953,Sucupira do Riachão - MA,2015,29.0,116.0
2111953,Sucupira do Riachão - MA,2016,29.0,141.0
2111953,Sucupira do Riachão - MA,2017,35.0,181.0
2111953,Sucupira do Riachão - MA,2018,33.0,171.0
2111953,Sucupira do Riachão - MA,2019,34.0,179.0
2111953,Sucupira do Riachão - MA,2020,34.0,182.0
2111953,Sucupira do Riachão - MA,2021,36.0,217.0
2111953,Sucupira do Riachão - MA,2022,36.0,255.0
2111953,Sucupira do Riachão - MA,2023,37.0,282.0
2111953,Sucupira do Riachão - MA,2024,37.0,301.0
2110401,São Benedito do Rio Preto - MA,1995,57.0,37.0
2110401,São Benedito do Rio Preto - MA,1996,12.0,12.0
2110401,São Benedito do Rio Preto - MA,1997,15.0,18.0
2110401,São Benedito do Rio Preto - MA,1998,15.0,19.0
2110401,São Benedito do Rio Preto - MA,1999,16.0,22.0
2110401,São Benedito do Rio Preto - MA,2000,21.0,44.0
2110401,São Benedito do Rio Preto - MA,2001,23.0,50.0
2110401,São Benedito do Rio Preto - MA,2002,22.0,52.0
2110401,São Benedito do Rio Preto - MA,2003,19.0,38.0
2110401,São Benedito do Rio Preto - MA,2004,19.0,48.0
2110401,São Benedito do Rio Preto - MA,2005,19.0,73.0
2110401,São Benedito do Rio Preto - MA,2006,19.0,68.0
2110401,São Benedito do Rio Preto - MA,2007,17.0,73.0
2110401,São Benedito do Rio Preto - MA,2008,19.0,68.0
2110401,São Benedito do Rio Preto - MA,2009,18.0,53.0
2110401,São Benedito do Rio Preto - MA,2010,17.0,59.0
2110401,São Benedito do Rio Preto - MA,2011,17.0,60.0
2110401,São Benedito do Rio Preto - MA,2012,16.0,78.0
2110401,São Benedito do Rio Preto - MA,2013,13.0,45.0
2110401,São Benedito do Rio Preto - MA,2014,16.0,87.0
2110401,São Benedito do Rio Preto - MA,2015,16.0,85.0
2110401,São Benedito do Rio Preto - MA,2016,14.0,77.0
2110401,São Benedito do Rio Preto - MA,2017,15.0,84.0
2110401,São Benedito do Rio Preto - MA,2018,15.0,80.0
2110401,São Benedito do Rio Preto - MA,2019,15.0,79.0
2110401,São Benedito do Rio Preto - MA,2020,14.0,77.0
2110401,São Benedito do Rio Preto - MA,2021,13.0,77.0
2110401,São Benedito do Rio Preto - MA,2022,13.0,76.0
2110401,São Benedito do Rio Preto - MA,2023,12.0,76.0
2110401,São Benedito do Rio Preto - MA,2024,12.0,77.0
2110500,São Bento - MA,1995,253.0,177.0
2110500,São Bento - MA,1996,37.0,35.0
2110500,São Bento - MA,1997,37.0,37.0
2110500,São Bento - MA,1998,37.0,37.0
2110500,São Bento - MA,1999,38.0,38.0
2110500,São Bento - MA,2000,38.0,68.0
2110500,São Bento - MA,2001,36.0,54.0
2110500,São Bento - MA,2002,42.0,75.0
2110500,São Bento - MA,2003,43.0,68.0
2110500,São Bento - MA,2004,42.0,125.0
2110500,São Bento - MA,2005,66.0,131.0
2110500,São Bento - MA,2006,65.0,196.0
2110500,São Bento - MA,2007,64.0,192.0
2110500,São Bento - MA,2008,65.0,131.0
2110500,São Bento - MA,2009,93.0,232.0
2110500,São Bento - MA,2010,92.0,230.0
2110500,São Bento - MA,2011,90.0,317.0
2110500,São Bento - MA,2012,54.0,242.0
2110500,São Bento - MA,2013,58.0,215.0
2110500,São Bento - MA,2014,58.0,233.0
2110500,São Bento - MA,2015,54.0,270.0
2110500,São Bento - MA,2016,74.0,361.0
2110500,São Bento - MA,2017,72.0,357.0
2110500,São Bento - MA,2018,59.0,291.0
2110500,São Bento - MA,2019,62.0,291.0
2110500,São Bento - MA,2020,60.0,289.0
2110500,São Bento - MA,2021,61.0,300.0
2110500,São Bento - MA,2022,62.0,424.0
2110500,São Bento - MA,2023,63.0,448.0
2110500,São Bento - MA,2024,64.0,480.0
2110609,São Bernardo - MA,1995,72.0,69.0
2110609,São Bernardo - MA,1996,97.0,97.0
2110609,São Bernardo - MA,1997,48.0,48.0
2110609,São Bernardo - MA,1998,49.0,54.0
2110609,São Bernardo - MA,1999,50.0,48.0
2110609,São Bernardo - MA,2000,50.0,75.0
2110609,São Bernardo - MA,2001,45.0,54.0
2110609,São Bernardo - MA,2002,46.0,69.0
2110609,São Bernardo - MA,2003,46.0,74.0
2110609,São Bernardo - MA,2004,48.0,86.0
2110609,São Bernardo - MA,2005,49.0,99.0
2110609,São Bernardo - MA,2006,51.0,127.0
2110609,São Bernardo - MA,2007,52.0,157.0
2110609,São Bernardo - MA,2008,54.0,189.0
2110609,São Bernardo - MA,2009,58.0,214.0
2110609,São Bernardo - MA,2010,59.0,237.0
2110609,São Bernardo - MA,2011,60.0,186.0
2110609,São Bernardo - MA,2012,61.0,306.0
2110609,São Bernardo - MA,2013,62.0,248.0
2110609,São Bernardo - MA,2014,63.0,264.0
2110609,São Bernardo - MA,2015,63.0,188.0
2110609,São Bernardo - MA,2016,86.0,282.0
2110609,São Bernardo - MA,2017,89.0,302.0
2110609,São Bernardo - MA,2018,90.0,332.0
2110609,São Bernardo - MA,2019,77.0,287.0
2110609,São Bernardo - MA,2020,69.0,264.0
2110609,São Bernardo - MA,2021,68.0,276.0
2110609,São Bernardo - MA,2022,59.0,264.0
2110609,São Bernardo - MA,2023,65.0,343.0
2110609,São Bernardo - MA,2024,52.0,438.0
2110658,São Domingos do Azeitão - MA,1997,9.0,11.0
2110658,São Domingos do Azeitão - MA,1998,9.0,11.0
2110658,São Domingos do Azeitão - MA,1999,10.0,13.0
2110658,São Domingos do Azeitão - MA,2000,11.0,13.0
2110658,São Domingos do Azeitão - MA,2001,10.0,16.0
2110658,São Domingos do Azeitão - MA,2002,11.0,21.0
2110658,São Domingos do Azeitão - MA,2003,11.0,26.0
2110658,São Domingos do Azeitão - MA,2004,11.0,31.0
2110658,São Domingos do Azeitão - MA,2005,11.0,37.0
2110658,São Domingos do Azeitão - MA,2006,12.0,41.0
2110658,São Domingos do Azeitão - MA,2007,12.0,41.0
2110658,São Domingos do Azeitão - MA,2008,11.0,46.0
2110658,São Domingos do Azeitão - MA,2009,8.0,33.0
2110658,São Domingos do Azeitão - MA,2010,9.0,41.0
2110658,São Domingos do Azeitão - MA,2011,9.0,43.0
2110658,São Domingos do Azeitão - MA,2012,9.0,48.0
2110658,São Domingos do Azeitão - MA,2013,9.0,36.0
2110658,São Domingos do Azeitão - MA,2014,9.0,42.0
2110658,São Domingos do Azeitão - MA,2015,9.0,37.0
2110658,São Domingos do Azeitão - MA,2016,9.0,45.0
2110658,São Domingos do Azeitão - MA,2017,11.0,56.0
2110658,São Domingos do Azeitão - MA,2018,9.0,47.0
2110658,São Domingos do Azeitão - MA,2019,9.0,49.0
2110658,São Domingos do Azeitão - MA,2020,9.0,51.0
2110658,São Domingos do Azeitão - MA,2021,10.0,59.0
2110658,São Domingos do Azeitão - MA,2022,10.0,70.0
2110658,São Domingos do Azeitão - MA,2023,10.0,78.0
2110658,São Domingos do Azeitão - MA,2024,10.0,85.0
2110708,São Domingos do Maranhão - MA,1995,175.0,149.0
2110708,São Domingos do Maranhão - MA,1996,108.0,108.0
2110708,São Domingos do Maranhão - MA,1997,88.0,110.0
2110708,São Domingos do Maranhão - MA,1998,92.0,115.0
2110708,São Domingos do Maranhão - MA,1999,94.0,131.0
2110708,São Domingos do Maranhão - MA,2000,96.0,134.0
2110708,São Domingos do Maranhão - MA,2001,98.0,177.0
2110708,São Domingos do Maranhão - MA,2002,100.0,199.0
2110708,São Domingos do Maranhão - MA,2003,103.0,256.0
2110708,São Domingos do Maranhão - MA,2004,104.0,271.0
2110708,São Domingos do Maranhão - MA,2005,105.0,304.0
2110708,São Domingos do Maranhão - MA,2006,108.0,345.0
2110708,São Domingos do Maranhão - MA,2007,99.0,366.0
2110708,São Domingos do Maranhão - MA,2008,102.0,305.0
2110708,São Domingos do Maranhão - MA,2009,91.0,454.0
2110708,São Domingos do Maranhão - MA,2010,94.0,376.0
2110708,São Domingos do Maranhão - MA,2011,86.0,414.0
2110708,São Domingos do Maranhão - MA,2012,52.0,262.0
2110708,São Domingos do Maranhão - MA,2013,64.0,275.0
2110708,São Domingos do Maranhão - MA,2014,65.0,314.0
2110708,São Domingos do Maranhão - MA,2015,66.0,306.0
2110708,São Domingos do Maranhão - MA,2016,111.0,554.0
2110708,São Domingos do Maranhão - MA,2017,104.0,563.0
2110708,São Domingos do Maranhão - MA,2018,98.0,570.0
2110708,São Domingos do Maranhão - MA,2019,96.0,515.0
2110708,São Domingos do Maranhão - MA,2020,96.0,517.0
2110708,São Domingos do Maranhão - MA,2021,93.0,598.0
2110708,São Domingos do Maranhão - MA,2022,91.0,594.0
2110708,São Domingos do Maranhão - MA,2023,77.0,751.0
2110708,São Domingos do Maranhão - MA,2024,73.0,728.0
2110856,São Francisco do Brejão - MA,1997,35.0,43.0
2110856,São Francisco do Brejão - MA,1998,36.0,45.0
2110856,São Francisco do Brejão - MA,1999,35.0,49.0
2110856,São Francisco do Brejão - MA,2000,40.0,60.0
2110856,São Francisco do Brejão - MA,2001,39.0,79.0
2110856,São Francisco do Brejão - MA,2002,40.0,80.0
2110856,São Francisco do Brejão - MA,2003,39.0,89.0
2110856,São Francisco do Brejão - MA,2004,42.0,125.0
2110856,São Francisco do Brejão - MA,2005,45.0,135.0
2110856,São Francisco do Brejão - MA,2006,45.0,136.0
2110856,São Francisco do Brejão - MA,2007,46.0,137.0
2110856,São Francisco do Brejão - MA,2008,44.0,153.0
2110856,São Francisco do Brejão - MA,2009,45.0,156.0
2110856,São Francisco do Brejão - MA,2010,46.0,185.0
2110856,São Francisco do Brejão - MA,2011,49.0,221.0
2110856,São Francisco do Brejão - MA,2012,49.0,234.0
2110856,São Francisco do Brejão - MA,2013,48.0,193.0
2110856,São Francisco do Brejão - MA,2014,36.0,182.0
