municipio_id,municipio,ano,quantidade_mil_litros,valor_mil_reais
2107209,Nina Rodrigues - MA,2012,71.0,142.0
2107209,Nina Rodrigues - MA,2013,72.0,129.0
2107209,Nina Rodrigues - MA,2014,72.0,130.0
2107209,Nina Rodrigues - MA,2015,73.0,132.0
2107209,Nina Rodrigues - MA,2016,76.0,137.0
2107209,Nina Rodrigues - MA,2017,63.0,119.0
2107209,Nina Rodrigues - MA,2018,63.0,122.0
2107209,Nina Rodrigues - MA,2019,63.0,121.0
2107209,Nina Rodrigues - MA,2020,64.0,115.0
2107209,Nina Rodrigues - MA,2021,66.0,125.0
2107209,Nina Rodrigues - MA,2022,66.0,128.0
2107209,Nina Rodrigues - MA,2023,66.0,132.0
2107209,Nina Rodrigues - MA,2024,66.0,135.0
2107258,Nova Colinas - MA,1997,316.0,95.0
2107258,Nova Colinas - MA,1998,316.0,110.0
2107258,Nova Colinas - MA,1999,320.0,128.0
2107258,Nova Colinas - MA,2000,323.0,129.0
2107258,Nova Colinas - MA,2001,330.0,132.0
2107258,Nova Colinas - MA,2002,330.0,165.0
2107258,Nova Colinas - MA,2003,332.0,216.0
2107258,Nova Colinas - MA,2004,328.0,197.0
2107258,Nova Colinas - MA,2005,325.0,218.0
2107258,Nova Colinas - MA,2006,335.0,234.0
2107258,Nova Colinas - MA,2007,337.0,270.0
2107258,Nova Colinas - MA,2008,317.0,317.0
2107258,Nova Colinas - MA,2009,320.0,320.0
2107258,Nova Colinas - MA,2010,304.0,304.0
2107258,Nova Colinas - MA,2011,303.0,303.0
2107258,Nova Colinas - MA,2012,304.0,304.0
2107258,Nova Colinas - MA,2013,304.0,319.0
2107258,Nova Colinas - MA,2014,310.0,403.0
2107258,Nova Colinas - MA,2015,292.0,437.0
2107258,Nova Colinas - MA,2016,327.0,506.0
2107258,Nova Colinas - MA,2017,365.0,511.0
2107258,Nova Colinas - MA,2018,525.0,473.0
2107258,Nova Colinas - MA,2019,486.0,486.0
2107258,Nova Colinas - MA,2020,490.0,539.0
2107258,Nova Colinas - MA,2021,506.0,708.0
2107258,Nova Colinas - MA,2022,522.0,888.0
2107258,Nova Colinas - MA,2023,524.0,1310.0
2107258,Nova Colinas - MA,2024,578.0,1504.0
2107308,Nova Iorque - MA,1995,159.0,95.0
2107308,Nova Iorque - MA,1996,70.0,42.0
2107308,Nova Iorque - MA,1997,72.0,43.0
2107308,Nova Iorque - MA,1998,74.0,44.0
2107308,Nova Iorque - MA,1999,74.0,45.0
2107308,Nova Iorque - MA,2000,79.0,40.0
2107308,Nova Iorque - MA,2001,84.0,50.0
2107308,Nova Iorque - MA,2002,82.0,66.0
2107308,Nova Iorque - MA,2003,118.0,106.0
2107308,Nova Iorque - MA,2004,114.0,125.0
2107308,Nova Iorque - MA,2005,115.0,138.0
2107308,Nova Iorque - MA,2006,117.0,146.0
2107308,Nova Iorque - MA,2007,116.0,151.0
2107308,Nova Iorque - MA,2008,104.0,136.0
2107308,Nova Iorque - MA,2009,106.0,159.0
2107308,Nova Iorque - MA,2010,105.0,158.0
2107308,Nova Iorque - MA,2011,181.0,271.0
2107308,Nova Iorque - MA,2012,167.0,335.0
2107308,Nova Iorque - MA,2013,175.0,298.0
2107308,Nova Iorque - MA,2014,182.0,327.0
2107308,Nova Iorque - MA,2015,178.0,312.0
2107308,Nova Iorque - MA,2016,181.0,325.0
2107308,Nova Iorque - MA,2017,189.0,360.0
2107308,Nova Iorque - MA,2018,152.0,274.0
2107308,Nova Iorque - MA,2019,159.0,279.0
2107308,Nova Iorque - MA,2020,165.0,298.0
2107308,Nova Iorque - MA,2021,170.0,334.0
2107308,Nova Iorque - MA,2022,182.0,419.0
2107308,Nova Iorque - MA,2023,180.0,484.0
2107308,Nova Iorque - MA,2024,185.0,550.0
2107357,Nova Olinda do Maranhão - MA,1997,1510.0,453.0
2107357,Nova Olinda do Maranhão - MA,1998,1523.0,533.0
2107357,Nova Olinda do Maranhão - MA,1999,1538.0,692.0
2107357,Nova Olinda do Maranhão - MA,2000,1568.0,596.0
2107357,Nova Olinda do Maranhão - MA,2001,2664.0,932.0
2107357,Nova Olinda do Maranhão - MA,2002,2797.0,1119.0
2107357,Nova Olinda do Maranhão - MA,2003,2582.0,1446.0
2107357,Nova Olinda do Maranhão - MA,2004,2696.0,1618.0
2107357,Nova Olinda do Maranhão - MA,2005,2698.0,1889.0
2107357,Nova Olinda do Maranhão - MA,2006,2752.0,1789.0
2107357,Nova Olinda do Maranhão - MA,2007,2912.0,1456.0
2107357,Nova Olinda do Maranhão - MA,2008,2984.0,1791.0
2107357,Nova Olinda do Maranhão - MA,2009,2274.0,2274.0
2107357,Nova Olinda do Maranhão - MA,2010,2791.0,1675.0
2107357,Nova Olinda do Maranhão - MA,2011,2911.0,2329.0
2107357,Nova Olinda do Maranhão - MA,2012,2994.0,2545.0
2107357,Nova Olinda do Maranhão - MA,2013,2845.0,2702.0
2107357,Nova Olinda do Maranhão - MA,2014,2789.0,2733.0
2107357,Nova Olinda do Maranhão - MA,2015,2834.0,2834.0
2107357,Nova Olinda do Maranhão - MA,2016,2971.0,3120.0
2107357,Nova Olinda do Maranhão - MA,2017,3024.0,3266.0
2107357,Nova Olinda do Maranhão - MA,2018,2822.0,3330.0
2107357,Nova Olinda do Maranhão - MA,2019,2806.0,3030.0
2107357,Nova Olinda do Maranhão - MA,2020,3068.0,3436.0
2107357,Nova Olinda do Maranhão - MA,2021,3090.0,3708.0
2107357,Nova Olinda do Maranhão - MA,2022,3316.0,4642.0
2107357,Nova Olinda do Maranhão - MA,2023,2984.0,4028.0
2107357,Nova Olinda do Maranhão - MA,2024,2843.0,4549.0
2107407,Olho d'Água das Cunhãs - MA,1995,2012.0,563.0
2107407,Olho d'Água das Cunhãs - MA,1996,1068.0,320.0
2107407,Olho d'Água das Cunhãs - MA,1997,1122.0,359.0
2107407,Olho d'Água das Cunhãs - MA,1998,1122.0,370.0
2107407,Olho d'Água das Cunhãs - MA,1999,1145.0,401.0
2107407,Olho d'Água das Cunhãs - MA,2000,1156.0,347.0
2107407,Olho d'Água das Cunhãs - MA,2001,1144.0,458.0
2107407,Olho d'Água das Cunhãs - MA,2002,1141.0,514.0
2107407,Olho d'Água das Cunhãs - MA,2003,1087.0,652.0
2107407,Olho d'Água das Cunhãs - MA,2004,1034.0,621.0
2107407,Olho d'Água das Cunhãs - MA,2005,1050.0,630.0
2107407,Olho d'Água das Cunhãs - MA,2006,1047.0,628.0
2107407,Olho d'Água das Cunhãs - MA,2007,1042.0,834.0
2107407,Olho d'Água das Cunhãs - MA,2008,1058.0,846.0
2107407,Olho d'Água das Cunhãs - MA,2009,1057.0,1057.0
2107407,Olho d'Água das Cunhãs - MA,2010,1054.0,1054.0
2107407,Olho d'Água das Cunhãs - MA,2011,1126.0,1126.0
2107407,Olho d'Água das Cunhãs - MA,2012,1093.0,1093.0
2107407,Olho d'Água das Cunhãs - MA,2013,954.0,1050.0
2107407,Olho d'Água das Cunhãs - MA,2014,946.0,1704.0
2107407,Olho d'Água das Cunhãs - MA,2015,1041.0,1509.0
2107407,Olho d'Água das Cunhãs - MA,2016,1026.0,1796.0
2107407,Olho d'Água das Cunhãs - MA,2017,842.0,1263.0
2107407,Olho d'Água das Cunhãs - MA,2018,827.0,1322.0
2107407,Olho d'Água das Cunhãs - MA,2019,833.0,1375.0
2107407,Olho d'Água das Cunhãs - MA,2020,834.0,1418.0
2107407,Olho d'Água das Cunhãs - MA,2021,845.0,1605.0
2107407,Olho d'Água das Cunhãs - MA,2022,846.0,1691.0
2107407,Olho d'Água das Cunhãs - MA,2023,863.0,1553.0
2107407,Olho d'Água das Cunhãs - MA,2024,733.0,1575.0
2107456,Olinda Nova do Maranhão - MA,1997,416.0,250.0
2107456,Olinda Nova do Maranhão - MA,1998,414.0,248.0
2107456,Olinda Nova do Maranhão - MA,1999,474.0,284.0
2107456,Olinda Nova do Maranhão - MA,2000,466.0,372.0
2107456,Olinda Nova do Maranhão - MA,2001,216.0,173.0
2107456,Olinda Nova do Maranhão - MA,2002,196.0,166.0
2107456,Olinda Nova do Maranhão - MA,2003,212.0,169.0
2107456,Olinda Nova do Maranhão - MA,2004,159.0,103.0
2107456,Olinda Nova do Maranhão - MA,2005,160.0,144.0
2107456,Olinda Nova do Maranhão - MA,2006,168.0,143.0
2107456,Olinda Nova do Maranhão - MA,2007,110.0,94.0
2107456,Olinda Nova do Maranhão - MA,2008,117.0,112.0
2107456,Olinda Nova do Maranhão - MA,2009,122.0,122.0
2107456,Olinda Nova do Maranhão - MA,2010,133.0,200.0
2107456,Olinda Nova do Maranhão - MA,2011,141.0,212.0
2107456,Olinda Nova do Maranhão - MA,2012,229.0,411.0
2107456,Olinda Nova do Maranhão - MA,2013,230.0,390.0
2107456,Olinda Nova do Maranhão - MA,2014,218.0,371.0
2107456,Olinda Nova do Maranhão - MA,2015,226.0,407.0
2107456,Olinda Nova do Maranhão - MA,2016,191.0,334.0
2107456,Olinda Nova do Maranhão - MA,2017,198.0,367.0
2107456,Olinda Nova do Maranhão - MA,2018,164.0,287.0
2107456,Olinda Nova do Maranhão - MA,2019,134.0,242.0
2107456,Olinda Nova do Maranhão - MA,2020,120.0,214.0
2107456,Olinda Nova do Maranhão - MA,2021,117.0,246.0
2107456,Olinda Nova do Maranhão - MA,2022,115.0,265.0
2107456,Olinda Nova do Maranhão - MA,2023,97.0,290.0
2107456,Olinda Nova do Maranhão - MA,2024,79.0,314.0
2107605,Palmeirândia - MA,1995,103.0,62.0
2107605,Palmeirândia - MA,1996,103.0,62.0
2107605,Palmeirândia - MA,1997,123.0,123.0
2107605,Palmeirândia - MA,1998,125.0,75.0
2107605,Palmeirândia - MA,1999,127.0,108.0
2107605,Palmeirândia - MA,2000,129.0,129.0
2107605,Palmeirândia - MA,2001,131.0,131.0
2107605,Palmeirândia - MA,2002,132.0,199.0
2107605,Palmeirândia - MA,2003,137.0,137.0
2107605,Palmeirândia - MA,2004,133.0,200.0
2107605,Palmeirândia - MA,2005,134.0,134.0
2107605,Palmeirândia - MA,2006,184.0,184.0
2107605,Palmeirândia - MA,2007,175.0,175.0
2107605,Palmeirândia - MA,2008,169.0,203.0
2107605,Palmeirândia - MA,2009,157.0,204.0
2107605,Palmeirândia - MA,2010,155.0,201.0
2107605,Palmeirândia - MA,2011,167.0,251.0
2107605,Palmeirândia - MA,2012,164.0,263.0
2107605,Palmeirândia - MA,2013,166.0,266.0
2107605,Palmeirândia - MA,2014,163.0,244.0
2107605,Palmeirândia - MA,2015,166.0,282.0
2107605,Palmeirândia - MA,2016,147.0,243.0
2107605,Palmeirândia - MA,2017,146.0,255.0
2107605,Palmeirândia - MA,2018,124.0,223.0
2107605,Palmeirândia - MA,2019,120.0,210.0
2107605,Palmeirândia - MA,2020,121.0,218.0
2107605,Palmeirândia - MA,2021,124.0,235.0
2107605,Palmeirândia - MA,2022,126.0,352.0
2107605,Palmeirândia - MA,2023,128.0,398.0
2107605,Palmeirândia - MA,2024,130.0,440.0
2107704,Paraibano - MA,1995,733.0,440.0
2107704,Paraibano - MA,1996,466.0,233.0
2107704,Paraibano - MA,1997,477.0,286.0
2107704,Paraibano - MA,1998,487.0,243.0
2107704,Paraibano - MA,1999,490.0,294.0
2107704,Paraibano - MA,2000,490.0,245.0
2107704,Paraibano - MA,2001,490.0,294.0
2107704,Paraibano - MA,2002,478.0,335.0
2107704,Paraibano - MA,2003,479.0,383.0
2107704,Paraibano - MA,2004,464.0,464.0
2107704,Paraibano - MA,2005,468.0,468.0
2107704,Paraibano - MA,2006,472.0,472.0
2107704,Paraibano - MA,2007,469.0,586.0
2107704,Paraibano - MA,2008,474.0,710.0
2107704,Paraibano - MA,2009,475.0,713.0
2107704,Paraibano - MA,2010,469.0,703.0
2107704,Paraibano - MA,2011,470.0,705.0
2107704,Paraibano - MA,2012,440.0,880.0
2107704,Paraibano - MA,2013,451.0,766.0
2107704,Paraibano - MA,2014,461.0,783.0
2107704,Paraibano - MA,2015,456.0,820.0
2107704,Paraibano - MA,2016,472.0,896.0
2107704,Paraibano - MA,2017,476.0,952.0
2107704,Paraibano - MA,2018,384.0,690.0
2107704,Paraibano - MA,2019,394.0,690.0
2107704,Paraibano - MA,2020,408.0,730.0
2107704,Paraibano - MA,2021,420.0,831.0
2107704,Paraibano - MA,2022,436.0,1025.0
2107704,Paraibano - MA,2023,450.0,1125.0
2107704,Paraibano - MA,2024,440.0,1297.0
2107803,Parnarama - MA,1995,601.0,282.0
2107803,Parnarama - MA,1996,248.0,124.0
2107803,Parnarama - MA,1997,256.0,154.0
2107803,Parnarama - MA,1998,261.0,157.0
2107803,Parnarama - MA,1999,391.0,258.0
2107803,Parnarama - MA,2000,460.0,460.0
2107803,Parnarama - MA,2001,495.0,421.0
2107803,Parnarama - MA,2002,506.0,455.0
2107803,Parnarama - MA,2003,529.0,503.0
2107803,Parnarama - MA,2004,727.0,727.0
2107803,Parnarama - MA,2005,710.0,746.0
2107803,Parnarama - MA,2006,954.0,1050.0
2107803,Parnarama - MA,2007,896.0,1031.0
2107803,Parnarama - MA,2008,901.0,1081.0
2107803,Parnarama - MA,2009,828.0,993.0
2107803,Parnarama - MA,2010,794.0,993.0
2107803,Parnarama - MA,2011,818.0,1145.0
2107803,Parnarama - MA,2012,765.0,1224.0
2107803,Parnarama - MA,2013,673.0,1144.0
2107803,Parnarama - MA,2014,686.0,1235.0
2107803,Parnarama - MA,2015,707.0,1258.0
2107803,Parnarama - MA,2016,576.0,1037.0
2107803,Parnarama - MA,2017,835.0,1520.0
2107803,Parnarama - MA,2018,637.0,1146.0
2107803,Parnarama - MA,2019,668.0,1170.0
2107803,Parnarama - MA,2020,685.0,1267.0
2107803,Parnarama - MA,2021,696.0,1302.0
2107803,Parnarama - MA,2022,793.0,1784.0
2107803,Parnarama - MA,2023,747.0,1718.0
2107803,Parnarama - MA,2024,675.0,1620.0
2107902,Passagem Franca - MA,1995,414.0,249.0
2107902,Passagem Franca - MA,1996,255.0,153.0
2107902,Passagem Franca - MA,1997,175.0,122.0
2107902,Passagem Franca - MA,1998,177.0,106.0
2107902,Passagem Franca - MA,1999,179.0,107.0
2107902,Passagem Franca - MA,2000,187.0,112.0
2107902,Passagem Franca - MA,2001,194.0,116.0
2107902,Passagem Franca - MA,2002,201.0,141.0
2107902,Passagem Franca - MA,2003,203.0,162.0
2107902,Passagem Franca - MA,2004,210.0,210.0
2107902,Passagem Franca - MA,2005,220.0,220.0
2107902,Passagem Franca - MA,2006,227.0,227.0
2107902,Passagem Franca - MA,2007,231.0,289.0
2107902,Passagem Franca - MA,2008,238.0,357.0
2107902,Passagem Franca - MA,2009,243.0,364.0
2107902,Passagem Franca - MA,2010,243.0,365.0
2107902,Passagem Franca - MA,2011,259.0,388.0
2107902,Passagem Franca - MA,2012,243.0,438.0
2107902,Passagem Franca - MA,2013,247.0,445.0
2107902,Passagem Franca - MA,2014,287.0,517.0
2107902,Passagem Franca - MA,2015,295.0,519.0
2107902,Passagem Franca - MA,2016,303.0,560.0
2107902,Passagem Franca - MA,2017,304.0,578.0
2107902,Passagem Franca - MA,2018,256.0,460.0
2107902,Passagem Franca - MA,2019,263.0,487.0
2107902,Passagem Franca - MA,2020,286.0,514.0
2107902,Passagem Franca - MA,2021,294.0,574.0
2107902,Passagem Franca - MA,2022,308.0,718.0
2107902,Passagem Franca - MA,2023,309.0,819.0
2107902,Passagem Franca - MA,2024,305.0,899.0
2108009,Pastos Bons - MA,1995,259.0,155.0
2108009,Pastos Bons - MA,1996,516.0,258.0
2108009,Pastos Bons - MA,1997,526.0,315.0
2108009,Pastos Bons - MA,1998,513.0,308.0
2108009,Pastos Bons - MA,1999,510.0,306.0
2108009,Pastos Bons - MA,2000,533.0,266.0
2108009,Pastos Bons - MA,2001,536.0,321.0
2108009,Pastos Bons - MA,2002,541.0,433.0
2108009,Pastos Bons - MA,2003,549.0,494.0
2108009,Pastos Bons - MA,2004,453.0,453.0
2108009,Pastos Bons - MA,2005,456.0,456.0
2108009,Pastos Bons - MA,2006,458.0,504.0
2108009,Pastos Bons - MA,2007,451.0,563.0
2108009,Pastos Bons - MA,2008,461.0,553.0
2108009,Pastos Bons - MA,2009,470.0,705.0
2108009,Pastos Bons - MA,2010,467.0,700.0
2108009,Pastos Bons - MA,2011,539.0,808.0
2108009,Pastos Bons - MA,2012,511.0,1022.0
2108009,Pastos Bons - MA,2013,537.0,913.0
2108009,Pastos Bons - MA,2014,564.0,846.0
2108009,Pastos Bons - MA,2015,549.0,988.0
2108009,Pastos Bons - MA,2016,555.0,1054.0
2108009,Pastos Bons - MA,2017,659.0,1384.0
2108009,Pastos Bons - MA,2018,592.0,1066.0
2108009,Pastos Bons - MA,2019,597.0,1044.0
2108009,Pastos Bons - MA,2020,641.0,1154.0
2108009,Pastos Bons - MA,2021,646.0,1254.0
2108009,Pastos Bons - MA,2022,649.0,1494.0
2108009,Pastos Bons - MA,2023,667.0,1727.0
2108009,Pastos Bons - MA,2024,670.0,2010.0
2108058,Paulino Neves - MA,1997,104.0,83.0
2108058,Paulino Neves - MA,1998,106.0,64.0
2108058,Paulino Neves - MA,1999,55.0,44.0
2108058,Paulino Neves - MA,2000,55.0,44.0
2108058,Paulino Neves - MA,2001,59.0,48.0
2108058,Paulino Neves - MA,2002,62.0,62.0
2108058,Paulino Neves - MA,2003,63.0,75.0
2108058,Paulino Neves - MA,2004,64.0,89.0
2108058,Paulino Neves - MA,2005,65.0,97.0
2108058,Paulino Neves - MA,2006,66.0,105.0
2108058,Paulino Neves - MA,2007,67.0,135.0
2108058,Paulino Neves - MA,2008,69.0,159.0
2108058,Paulino Neves - MA,2009,75.0,189.0
2108058,Paulino Neves - MA,2010,77.0,215.0
2108058,Paulino Neves - MA,2011,78.0,116.0
2108058,Paulino Neves - MA,2012,78.0,125.0
2108058,Paulino Neves - MA,2013,79.0,143.0
2108058,Paulino Neves - MA,2014,80.0,96.0
2108058,Paulino Neves - MA,2015,78.0,117.0
2108058,Paulino Neves - MA,2016,81.0,130.0
2108058,Paulino Neves - MA,2017,67.0,114.0
2108058,Paulino Neves - MA,2018,60.0,105.0
2108058,Paulino Neves - MA,2019,61.0,104.0
2108058,Paulino Neves - MA,2020,58.0,102.0
2108058,Paulino Neves - MA,2021,69.0,132.0
2108058,Paulino Neves - MA,2022,65.0,134.0
2108058,Paulino Neves - MA,2023,72.0,176.0
2108058,Paulino Neves - MA,2024,70.0,265.0
2108108,Paulo Ramos - MA,1995,1098.0,351.0
2108108,Paulo Ramos - MA,1996,1456.0,510.0
2108108,Paulo Ramos - MA,1997,882.0,318.0
2108108,Paulo Ramos - MA,1998,883.0,327.0
2108108,Paulo Ramos - MA,1999,803.0,321.0
2108108,Paulo Ramos - MA,2000,810.0,284.0
2108108,Paulo Ramos - MA,2001,745.0,261.0
2108108,Paulo Ramos - MA,2002,815.0,391.0
2108108,Paulo Ramos - MA,2003,701.0,350.0
2108108,Paulo Ramos - MA,2004,774.0,464.0
2108108,Paulo Ramos - MA,2005,843.0,675.0
2108108,Paulo Ramos - MA,2006,852.0,681.0
2108108,Paulo Ramos - MA,2007,874.0,874.0
2108108,Paulo Ramos - MA,2008,872.0,872.0
2108108,Paulo Ramos - MA,2009,885.0,885.0
2108108,Paulo Ramos - MA,2010,853.0,682.0
2108108,Paulo Ramos - MA,2011,877.0,877.0
2108108,Paulo Ramos - MA,2012,870.0,870.0
2108108,Paulo Ramos - MA,2013,828.0,828.0
2108108,Paulo Ramos - MA,2014,833.0,1166.0
2108108,Paulo Ramos - MA,2015,809.0,1197.0
2108108,Paulo Ramos - MA,2016,810.0,1133.0
2108108,Paulo Ramos - MA,2017,890.0,1336.0
2108108,Paulo Ramos - MA,2018,935.0,1496.0
2108108,Paulo Ramos - MA,2019,973.0,1606.0
2108108,Paulo Ramos - MA,2020,974.0,1656.0
2108108,Paulo Ramos - MA,2021,978.0,1859.0
2108108,Paulo Ramos - MA,2022,979.0,1959.0
2108108,Paulo Ramos - MA,2023,1077.0,2047.0
2108108,Paulo Ramos - MA,2024,981.0,2942.0
2107506,Paço do Lumiar - MA,1995,459.0,229.0
2107506,Paço do Lumiar - MA,1996,234.0,117.0
2107506,Paço do Lumiar - MA,1997,234.0,234.0
2107506,Paço do Lumiar - MA,1998,195.0,117.0
2107506,Paço do Lumiar - MA,1999,198.0,168.0
2107506,Paço do Lumiar - MA,2000,205.0,215.0
2107506,Paço do Lumiar - MA,2001,212.0,229.0
2107506,Paço do Lumiar - MA,2002,214.0,321.0
2107506,Paço do Lumiar - MA,2003,220.0,330.0
2107506,Paço do Lumiar - MA,2004,206.0,309.0
2107506,Paço do Lumiar - MA,2005,211.0,253.0
2107506,Paço do Lumiar - MA,2006,425.0,467.0
2107506,Paço do Lumiar - MA,2007,501.0,752.0
2107506,Paço do Lumiar - MA,2008,515.0,928.0
2107506,Paço do Lumiar - MA,2009,514.0,771.0
2107506,Paço do Lumiar - MA,2010,428.0,643.0
2107506,Paço do Lumiar - MA,2011,441.0,662.0
2107506,Paço do Lumiar - MA,2012,403.0,605.0
2107506,Paço do Lumiar - MA,2013,374.0,561.0
2107506,Paço do Lumiar - MA,2014,206.0,360.0
2107506,Paço do Lumiar - MA,2015,198.0,336.0
2107506,Paço do Lumiar - MA,2016,174.0,304.0
2107506,Paço do Lumiar - MA,2017,177.0,301.0
2107506,Paço do Lumiar - MA,2018,38.0,62.0
2107506,Paço do Lumiar - MA,2019,40.0,68.0
2107506,Paço do Lumiar - MA,2020,38.0,66.0
2107506,Paço do Lumiar - MA,2021,34.0,62.0
2107506,Paço do Lumiar - MA,2022,36.0,68.0
2107506,Paço do Lumiar - MA,2023,34.0,68.0
2107506,Paço do Lumiar - MA,2024,43.0,216.0
2108207,Pedreiras - MA,1995,2284.0,617.0
2108207,Pedreiras - MA,1996,2399.0,480.0
2108207,Pedreiras - MA,1997,1171.0,269.0
2108207,Pedreiras - MA,1998,1098.0,330.0
2108207,Pedreiras - MA,1999,3055.0,611.0
2108207,Pedreiras - MA,2000,3091.0,1237.0
2108207,Pedreiras - MA,2001,3061.0,1224.0
2108207,Pedreiras - MA,2002,3066.0,1533.0
2108207,Pedreiras - MA,2003,3067.0,1840.0
2108207,Pedreiras - MA,2004,3098.0,2478.0
2108207,Pedreiras - MA,2005,3625.0,3263.0
2108207,Pedreiras - MA,2006,3763.0,3763.0
2108207,Pedreiras - MA,2007,3971.0,3176.0
2108207,Pedreiras - MA,2008,4386.0,4825.0
2108207,Pedreiras - MA,2009,4547.0,5456.0
2108207,Pedreiras - MA,2010,4761.0,7142.0
2108207,Pedreiras - MA,2011,4974.0,7958.0
2108207,Pedreiras - MA,2012,5044.0,9079.0
2108207,Pedreiras - MA,2013,5104.0,5104.0
2108207,Pedreiras - MA,2014,5332.0,6131.0
2108207,Pedreiras - MA,2015,5348.0,6685.0
2108207,Pedreiras - MA,2016,5576.0,8364.0
2108207,Pedreiras - MA,2017,5763.0,9797.0
2108207,Pedreiras - MA,2018,5942.0,11289.0
2108207,Pedreiras - MA,2019,5738.0,10328.0
2108207,Pedreiras - MA,2020,5467.0,9676.0
2108207,Pedreiras - MA,2021,5512.0,10472.0
2108207,Pedreiras - MA,2022,5693.0,10247.0
2108207,Pedreiras - MA,2023,5307.0,10083.0
2108207,Pedreiras - MA,2024,4300.0,8600.0
2108256,Pedro do Rosário - MA,1997,248.0,248.0
2108256,Pedro do Rosário - MA,1998,249.0,149.0
2108256,Pedro do Rosário - MA,1999,254.0,216.0
2108256,Pedro do Rosário - MA,2000,257.0,257.0
2108256,Pedro do Rosário - MA,2001,265.0,265.0
2108256,Pedro do Rosário - MA,2002,278.0,278.0
2108256,Pedro do Rosário - MA,2003,270.0,297.0
2108256,Pedro do Rosário - MA,2004,266.0,266.0
2108256,Pedro do Rosário - MA,2005,265.0,371.0
2108256,Pedro do Rosário - MA,2006,265.0,291.0
2108256,Pedro do Rosário - MA,2007,291.0,291.0
2108256,Pedro do Rosário - MA,2008,273.0,273.0
2108256,Pedro do Rosário - MA,2009,286.0,286.0
2108256,Pedro do Rosário - MA,2010,292.0,438.0
2108256,Pedro do Rosário - MA,2011,294.0,440.0
2108256,Pedro do Rosário - MA,2012,463.0,834.0
2108256,Pedro do Rosário - MA,2013,453.0,725.0
2108256,Pedro do Rosário - MA,2014,461.0,784.0
2108256,Pedro do Rosário - MA,2015,502.0,903.0
2108256,Pedro do Rosário - MA,2016,452.0,769.0
2108256,Pedro do Rosário - MA,2017,465.0,837.0
2108256,Pedro do Rosário - MA,2018,456.0,798.0
2108256,Pedro do Rosário - MA,2019,481.0,818.0
2108256,Pedro do Rosário - MA,2020,480.0,768.0
2108256,Pedro do Rosário - MA,2021,485.0,873.0
2108256,Pedro do Rosário - MA,2022,475.0,879.0
2108256,Pedro do Rosário - MA,2023,479.0,1005.0
2108256,Pedro do Rosário - MA,2024,493.0,1454.0
2108306,Penalva - MA,1995,98.0,39.0
2108306,Penalva - MA,1996,315.0,189.0
2108306,Penalva - MA,1997,259.0,129.0
2108306,Penalva - MA,1998,312.0,187.0
2108306,Penalva - MA,1999,314.0,188.0
2108306,Penalva - MA,2000,315.0,315.0
2108306,Penalva - MA,2001,368.0,184.0
2108306,Penalva - MA,2002,385.0,308.0
2108306,Penalva - MA,2003,380.0,304.0
2108306,Penalva - MA,2004,233.0,152.0
2108306,Penalva - MA,2005,252.0,227.0
2108306,Penalva - MA,2006,265.0,225.0
2108306,Penalva - MA,2007,249.0,212.0
2108306,Penalva - MA,2008,263.0,250.0
2108306,Penalva - MA,2009,268.0,268.0
2108306,Penalva - MA,2010,276.0,386.0
2108306,Penalva - MA,2011,279.0,418.0
2108306,Penalva - MA,2012,356.0,605.0
2108306,Penalva - MA,2013,357.0,625.0
2108306,Penalva - MA,2014,309.0,526.0
2108306,Penalva - MA,2015,353.0,635.0
2108306,Penalva - MA,2016,344.0,568.0
2108306,Penalva - MA,2017,350.0,613.0
2108306,Penalva - MA,2018,334.0,595.0
2108306,Penalva - MA,2019,396.0,712.0
2108306,Penalva - MA,2020,471.0,833.0
2108306,Penalva - MA,2021,518.0,1011.0
2108306,Penalva - MA,2022,522.0,1201.0
2108306,Penalva - MA,2023,525.0,1576.0
2108306,Penalva - MA,2024,533.0,2133.0
2108405,Peri Mirim - MA,1995,72.0,43.0
2108405,Peri Mirim - MA,1996,164.0,98.0
2108405,Peri Mirim - MA,1997,202.0,202.0
2108405,Peri Mirim - MA,1998,216.0,129.0
2108405,Peri Mirim - MA,1999,219.0,186.0
2108405,Peri Mirim - MA,2000,221.0,221.0
2108405,Peri Mirim - MA,2001,221.0,221.0
2108405,Peri Mirim - MA,2002,234.0,234.0
2108405,Peri Mirim - MA,2003,227.0,227.0
2108405,Peri Mirim - MA,2004,224.0,381.0
2108405,Peri Mirim - MA,2005,225.0,270.0
2108405,Peri Mirim - MA,2006,205.0,225.0
2108405,Peri Mirim - MA,2007,199.0,199.0
2108405,Peri Mirim - MA,2008,205.0,205.0
2108405,Peri Mirim - MA,2009,186.0,242.0
2108405,Peri Mirim - MA,2010,189.0,246.0
2108405,Peri Mirim - MA,2011,230.0,345.0
2108405,Peri Mirim - MA,2012,232.0,464.0
2108405,Peri Mirim - MA,2013,187.0,300.0
2108405,Peri Mirim - MA,2014,181.0,272.0
2108405,Peri Mirim - MA,2015,176.0,282.0
2108405,Peri Mirim - MA,2016,150.0,254.0
2108405,Peri Mirim - MA,2017,150.0,270.0
2108405,Peri Mirim - MA,2018,125.0,214.0
2108405,Peri Mirim - MA,2019,124.0,224.0
2108405,Peri Mirim - MA,2020,125.0,219.0
2108405,Peri Mirim - MA,2021,127.0,242.0
2108405,Peri Mirim - MA,2022,129.0,362.0
